record_id,seq_length,viennarna_Tm,viennarna_hill_coeff,viennarna_amplitude,viennarna_mean_unpaired_prob,viennarna_sd_pair_prob_10C,viennarna_sd_pair_prob_80C,viennarna_MFE,viennarna_max_loop_length,viennarna_gc_content,viennarna_dangles_model,viennarna_fit_status
sample_3204,95,53.80272640925786,10.322881458384039,0.09825844207356826,0.3846731133508762,0.520061853222744,0.572651271781745,-27.299999237060547,7,0.5263157894736842,2,ok
sample_3205,279,53.40646414252837,5.41302383982609,0.2770478010869447,0.4065577993389649,0.06357084822093495,0.1797075963158726,-77.4000015258789,9,0.4874551971326165,2,ok
sample_3206,247,46.8489888729232,16.536882563039548,-0.08810824614598134,0.4800260548108808,0.8751241688052925,0.7860124984205249,-49.5,12,0.4251012145748988,2,ok
sample_3207,255,51.53303169451129,14.473109944597876,0.02714524120745776,0.41156805320242346,0.15496543408329572,0.1740456870190113,-93.19999694824219,7,0.6,2,ok
sample_3208,296,38.16862607834891,1.881057540323061,1.0303002362289382,0.36326593879497565,0.6176825334611165,0.80340796872945,-106.19999694824219,10,0.5337837837837838,2,ok
sample_3209,303,57.667385207656295,4.582184441425846,0.19823399653422802,0.380602096603863,0.5177262514589025,0.5831985360465828,-106.30000305175781,19,0.5445544554455446,2,ok
sample_3210,260,49.17255538047453,17.426592983805268,0.17689604007335336,0.4099004137553219,0.5760249055837434,0.724027191250072,-81.0999984741211,12,0.5307692307692308,2,ok
sample_3211,254,47.26596418413127,16.10951662874563,-0.2237490703032946,0.43490131897382034,0.9144547641372588,0.6871193220286538,-69.19999694824219,19,0.4566929133858268,2,ok
sample_3212,238,94.99999997898865,2.7639253201231186,0.07700536778222161,0.3957785463930502,0.24347736244065527,0.25234716689782016,-74.9000015258789,15,0.5126050420168067,2,ok
sample_3213,350,94.99997474798748,3.5746866876248364,0.3181029237006814,0.36871769885299566,0.04665101416496087,0.07560491321477471,-133.39999389648438,9,0.56,2,ok
sample_3214,258,43.37092866199373,5.258112244155036,0.1609620048853666,0.3492936733317303,0.6097064157416873,0.6860707151474645,-119.0,11,0.6976744186046512,2,ok
sample_3215,245,85.67890917601898,1.9348806289077831,0.17040515766709308,0.37169696775944316,0.3806483775133076,0.40356590681905136,-84.30000305175781,8,0.5306122448979592,2,ok
sample_3216,423,62.166137979359604,13.83586232778334,0.5900801449969613,0.39831482842199384,0.023772743644914773,0.11533506524392909,-150.89999389648438,11,0.5555555555555556,2,ok
sample_3217,274,90.42219576979201,5.611031429786062,0.5315137898495835,0.4408819939442622,0.566449653552906,0.595574887922366,-62.79999923706055,20,0.41605839416058393,2,ok
sample_3218,252,39.79303501575864,14.673326854650902,-0.06096845193950982,0.44105629600055746,0.08480370097227952,0.04035709957280781,-59.400001525878906,11,0.4444444444444444,2,ok
sample_3219,264,62.14515563530297,2.6689081233584093,0.22584513686781651,0.40900300280537205,0.28410553884357814,0.3335364206426872,-60.70000076293945,8,0.3446969696969697,2,ok
sample_3220,250,86.77835549762513,4.337118728563438,0.5693327077078156,0.37970856544541315,0.27387011798984623,0.32960532037403134,-86.9000015258789,11,0.552,2,ok
sample_3221,241,39.47945586369637,5.067054067081424,0.1939664286828956,0.4603179913377855,0.2972162428529019,0.37944937977869586,-46.70000076293945,18,0.3983402489626556,2,ok
sample_3222,380,48.284017698888334,17.148110640266616,-0.03344851922033809,0.38401606527804427,0.9795744310659933,0.9449721664001121,-149.3000030517578,10,0.5815789473684211,2,ok
sample_3223,252,37.959389950746626,19.999999999999996,-0.03966710255264494,0.3984390310308721,0.7020255396791335,0.6880663347192524,-61.900001525878906,14,0.4087301587301587,2,ok
sample_3224,378,48.09433141709416,16.680608996081542,-0.02342513627992282,0.36494890097306276,0.991311043466413,0.9671646293569799,-151.10000610351562,9,0.5793650793650794,2,ok
sample_3225,244,80.0546977246818,2.3582534305298974,0.14321237478897708,0.3882672680468436,0.5394160808553494,0.5613645976607697,-87.4000015258789,12,0.639344262295082,2,ok
sample_3226,385,94.99999999942503,3.0578095740431923,0.31669215442539433,0.4043436341376067,0.05518068724401063,0.08857609172469498,-135.0,10,0.5766233766233766,2,ok
sample_3227,261,53.25253812791237,7.097094970962342,0.7270740177495836,0.4341977699524578,0.34338898704106247,0.6973270522884947,-57.79999923706055,8,0.40229885057471265,2,ok
sample_3228,477,49.765294617508005,19.999999999999915,-0.022839435066702718,0.3623511917749445,0.9979588503232348,0.9744035033268695,-179.89999389648438,9,0.5471698113207547,2,ok
sample_3229,324,48.427851122648775,10.332207860988277,0.18089014421382887,0.3578836720368918,0.5109816191016177,0.6428637039878817,-120.5999984741211,8,0.5462962962962963,2,ok
sample_3230,212,36.56826669890851,19.999999999998646,0.02617292596096782,0.3890959846183489,0.3379292453889673,0.34625455002109773,-72.69999694824219,6,0.5330188679245284,2,ok
sample_3231,253,40.3287732484346,19.999999999794912,-0.027818116257434022,0.40380283201364275,0.3688393141416254,0.34976431941791575,-95.4000015258789,8,0.616600790513834,2,ok
sample_3232,334,46.2062911193681,13.64388023892709,-0.0038044679865739672,0.38813499222840164,0.9376893362867355,0.9339430178365402,-111.5,8,0.5,2,ok
sample_3233,323,94.99999445236574,5.481478003163399,0.3693787127432429,0.386508549366394,0.2504958404547101,0.2660606877779965,-113.19999694824219,10,0.5510835913312694,2,ok
sample_3234,380,55.82907933858393,19.99999999999999,0.059964170148594134,0.37864941451799367,0.07985167162958126,0.09900766132753652,-145.5,9,0.5868421052631579,2,ok
sample_3235,391,39.70745261023615,9.573203125101106,0.0985922014557708,0.3752662940874152,0.2738518912176578,0.33490805439418975,-146.8000030517578,10,0.5575447570332481,2,ok
sample_3236,269,55.52281904479467,14.10346511390954,0.28280817414429327,0.3791250063175514,0.43170277781457767,0.5614525598162778,-79.5999984741211,15,0.4758364312267658,2,ok
sample_3237,242,57.64326690562656,7.085662785530835,0.3751575883232078,0.3491419217985442,0.4588714495655818,0.5999918270260054,-64.5,8,0.44214876033057854,2,ok
sample_3238,376,43.71817383571564,15.398699591312482,-0.0982250784634614,0.4038778509271904,0.6076737912228605,0.5159349632563259,-124.0,13,0.5531914893617021,2,ok
sample_3239,255,68.55551330629062,5.733889378275773,0.6417467842589989,0.4196576100048223,0.3928311920344701,0.5176350994036553,-81.5999984741211,10,0.5686274509803921,2,ok
sample_3240,164,43.137976660638174,8.320859991524475,0.15772769709259332,0.30338947847300285,0.3738816563968457,0.4783695921200895,-86.80000305175781,7,0.7378048780487805,2,ok
sample_3241,252,55.429979184469516,15.489970710288024,0.044150207759390964,0.42807945124100377,0.01580163843410337,0.035729204658844355,-69.5,13,0.49603174603174605,2,ok
sample_3242,229,94.99999790238897,5.428247640667226,0.07769938493313645,0.39407282710771674,0.0013081035884983938,0.00471064503846666,-79.80000305175781,9,0.519650655021834,2,ok
sample_3243,253,59.92795071435702,5.568278853496703,0.11423920662226099,0.4006116082471845,0.016774722076323818,0.05320755893141843,-94.4000015258789,10,0.5968379446640316,2,ok
sample_3244,253,80.31004008989399,7.40863415699625,0.5304337906536314,0.3789944026882237,0.2570188438625082,0.28606318444103196,-86.9000015258789,9,0.5098814229249012,2,ok
sample_3245,244,47.529321782010975,5.696881833239447,0.14900748611438558,0.3438547638887148,0.43307508934918265,0.5079772051669227,-101.30000305175781,8,0.6762295081967213,2,ok
sample_3246,376,54.69861655332479,9.06052270590501,0.3725387467586099,0.42137329268328183,0.027438322032184104,0.20793799861082737,-120.0999984741211,10,0.5452127659574468,2,ok
sample_3247,242,46.752505907748215,15.101201489644813,-0.07881308461081937,0.4263399112394236,0.6861094277046078,0.6069579278825081,-57.0,12,0.4132231404958678,2,ok
sample_3248,249,52.18630852602112,19.999999999999996,-0.0014559769885469365,0.4047355580200922,0.9969030719352622,0.9957822502433065,-61.599998474121094,25,0.39357429718875503,2,ok
sample_3249,29,76.38711081222988,9.048094098299362,0.3845528060049668,0.6485208019916284,0.4142089209120208,0.43236548072758385,-4.900000095367432,11,0.3448275862068966,2,ok
sample_3250,248,56.46351439488275,19.999999999999993,0.15167913988560727,0.472180965874495,0.30801326750600544,0.34776032400161516,-33.900001525878906,15,0.25,2,ok
sample_3251,393,60.36235125793218,4.452813054940203,0.4795418488387564,0.38541041744684146,0.06617606590278627,0.20842419422893246,-136.89999389648438,9,0.5470737913486005,2,ok
sample_3252,376,46.75864197805182,16.014049757230353,0.046707921845058786,0.38393854920383197,0.7316674320277211,0.7733863827929454,-134.10000610351562,9,0.5611702127659575,2,ok
sample_3253,69,58.51422464731452,10.569915003890568,0.7635316198494395,0.3711141306601071,0.15044471090132636,0.4112378059725758,-8.100000381469727,5,0.21739130434782608,2,ok
sample_3254,246,50.27053860640963,10.842401226580874,0.612412535061109,0.3587623333909372,0.06976311532716697,0.49316266164542255,-66.30000305175781,14,0.3902439024390244,2,ok
sample_3255,365,49.6469995034295,9.453967978239639,0.03259735461577706,0.38908183977604743,0.7044658349551061,0.7261874083919774,-130.39999389648438,11,0.5534246575342465,2,ok
sample_3256,114,17.751733619649162,2.6126447199518226,0.5500292504980372,0.469533968342242,0.35700962490328875,0.4005088101151557,-24.5,5,0.43859649122807015,2,ok
sample_3257,312,39.815198418988025,3.7645300285165275,0.7488128775089034,0.3857202826567575,0.4866267448214895,0.7411870658359294,-104.0999984741211,8,0.5256410256410257,2,ok
sample_3258,319,63.2121964580931,2.5310151565563017,0.8527474137150269,0.38555549099151165,0.2221454527713132,0.40057834128291364,-107.69999694824219,11,0.5015673981191222,2,ok
sample_3259,424,94.99999999744773,2.6308927343575026,0.13458901407543689,0.3740221321887007,0.15205686544606065,0.16833914549691995,-137.0,10,0.5117924528301887,2,ok
sample_3260,243,39.660017685289326,17.127000734494978,0.11193380356141958,0.43846169271121205,0.4721653928512911,0.5571192759677102,-40.599998474121094,13,0.32510288065843623,2,ok
sample_3261,257,46.80532987109714,9.009291347347993,0.19352890878583157,0.43348595503333176,0.3739998513390723,0.5096734675050668,-52.20000076293945,16,0.38910505836575876,2,ok
sample_3262,322,41.52602303855065,12.44465476111237,-0.005088641177276643,0.3773403605306383,0.2146085973065405,0.2104702748353259,-92.30000305175781,6,0.468944099378882,2,ok
sample_3263,365,50.82605160951987,9.441233280858416,0.2745118340977974,0.3851804085012664,0.02626732251967743,0.19940945852368325,-132.8000030517578,11,0.5287671232876713,2,ok
sample_3264,407,66.29180881642343,9.489309857687191,0.31272153554465865,0.4393316335054147,0.33592678761531,0.3801677958141975,-132.89999389648438,14,0.5552825552825553,2,ok
sample_3265,361,52.156109208003066,11.92951702506797,0.18723469491228117,0.37272634902255436,0.5580574154983298,0.6767938932602959,-130.39999389648438,7,0.5484764542936288,2,ok
sample_3266,403,65.50471169236636,7.173206554600526,0.5015988879571973,0.404097315840829,0.13508422284041216,0.23824650413065415,-140.60000610351562,13,0.543424317617866,2,ok
sample_3267,252,66.02911536551568,19.9999999999997,0.5129390132278508,0.4125444354723542,0.3081848074546876,0.3129106966351699,-88.30000305175781,14,0.5793650793650794,2,ok
sample_3268,253,87.49560453719208,3.753032788026688,0.35304976862045623,0.37784351834563146,0.02408843784944679,0.06326458276905055,-95.80000305175781,8,0.5889328063241107,2,ok
sample_3269,254,54.44558719537736,11.597023524158322,0.22498938903176585,0.42103184413747524,0.3340485671997968,0.45004232488594575,-83.19999694824219,16,0.5551181102362205,2,ok
sample_3270,353,75.0270712890538,0.9742050185083422,0.8708561316502599,0.3849325533385079,0.39488395951773103,0.4750407828174307,-118.19999694824219,7,0.5014164305949008,2,ok
sample_3271,248,16.84031334996583,1.4965923920125694,0.6266389746020684,0.49917146300573123,0.526081256609595,0.583163469274137,-55.0,10,0.45161290322580644,2,ok
sample_3272,107,61.1072880797744,10.177611818556475,0.6715368244730493,0.3999215910914589,0.21023482970124485,0.37836027298398794,-35.29999923706055,8,0.5514018691588785,2,ok
sample_3273,81,39.39897786954708,5.777650190639189,0.1027401052076658,0.3940819687291951,0.06744478047857373,0.11502100572464088,-29.700000762939453,11,0.5679012345679012,2,ok
sample_3274,405,66.5569619586076,6.987695000340811,0.5832170791687559,0.36921996761979425,0.05639074256129532,0.1686486369154743,-147.39999389648438,15,0.5308641975308642,2,ok
sample_3275,257,55.8352340744066,10.251137713820093,0.19792462485009565,0.4056416828378607,0.21616361493887934,0.3048213796218996,-61.79999923706055,8,0.39299610894941633,2,ok
sample_3276,309,55.74923019529684,5.739041358173595,0.14740604539166935,0.44186368216632993,0.09271766841259976,0.15077552835336538,-103.80000305175781,11,0.5889967637540453,2,ok
sample_3277,426,38.11121154862898,15.535823545136024,0.06491293693979733,0.3835004100092442,0.5175140467245062,0.5567570317789132,-145.0,9,0.539906103286385,2,ok
sample_3278,247,48.059125248045525,7.1823526384219925,0.22933333402363842,0.5558960175941396,0.3206521758912966,0.4565465201452804,-29.899999618530273,16,0.2793522267206478,2,ok
sample_3279,253,72.32062644249598,4.793124820962232,0.18577444563457962,0.3835200960436333,0.057048071692364775,0.08926406467333538,-92.0,8,0.6007905138339921,2,ok
sample_3280,255,86.29470051847915,5.751267332128534,0.5261915861555633,0.41615028215071476,0.03532732655825638,0.06816335329312821,-76.30000305175781,11,0.49411764705882355,2,ok
sample_3281,407,21.798721589106528,2.1149627743191073,0.6643794768828339,0.3769592212021259,0.6793818466600315,0.7625825821535331,-152.89999389648438,9,0.5847665847665847,2,ok
sample_3282,273,53.27172754580744,16.30592316289529,0.1356983923335487,0.3529022347948511,0.047801637365254473,0.13028166245406955,-87.9000015258789,7,0.4468864468864469,2,ok
sample_3283,74,94.99999427013037,3.533739933806602,0.2580733807652199,0.36612225550224475,0.03390156571506522,0.05767835655349644,-34.20000076293945,8,0.6351351351351351,2,ok
sample_3284,155,71.98139775628759,4.472925748991165,0.6514975714965086,0.43736750670391533,0.21368768894473048,0.33482497338811457,-36.5,11,0.3935483870967742,2,ok
sample_3285,244,50.42258262701834,19.999999999999996,-0.0292621977280626,0.4083076115211598,0.6837459533250309,0.6556621393681112,-75.0,7,0.5245901639344263,2,ok
sample_3286,399,60.83272520433352,4.705437021198167,0.5119017626188953,0.36413970353171343,0.528951150916801,0.680318576761232,-164.10000610351562,11,0.5739348370927319,2,ok
sample_3287,324,94.99999260288618,7.286038433520554,0.43814698547601844,0.4045131170596341,0.25117452927980255,0.25883625153873546,-98.0,9,0.49691358024691357,2,ok
sample_3288,140,75.0238208967884,5.354277009760595,0.5957387735710302,0.4105546216250936,0.27877428070075805,0.36209406604960076,-36.400001525878906,12,0.45,2,ok
sample_3289,253,94.99999285252056,3.7167627386903717,0.23420968488935523,0.3999216538532901,0.2623015979613357,0.282704559864357,-93.5999984741211,6,0.5691699604743083,2,ok
sample_3290,255,60.02757079108444,6.297611121759014,0.5050555909026848,0.8722369499268187,0.4691042117794642,0.6308874407373526,-5.0,61,0.28627450980392155,2,ok
sample_3291,414,19.59423009003227,2.5539500873750316,0.5997313547839063,0.3736901326902801,0.7110727178384806,0.7721579437415846,-147.8000030517578,8,0.5821256038647343,2,ok
sample_3292,285,45.35099089456581,6.120313172396628,0.29786435641995634,0.3858176006724058,0.45144585112735297,0.6128606501611782,-96.30000305175781,9,0.5263157894736842,2,ok
sample_3293,308,59.816643132823245,2.6980265840793805,0.8997340791919007,0.43462497588546284,0.28294636740778256,0.489796956156157,-102.0999984741211,11,0.5616883116883117,2,ok
sample_3294,262,29.95934135238178,19.999999999999982,-0.48719730818340673,0.3927357318187263,0.023257658255896207,0.01859915529357642,-78.0999984741211,14,0.4770992366412214,2,ok
sample_3295,304,76.14714749279868,7.308470884847288,0.506810884852444,0.33570752233503703,0.1706085286929281,0.21145771769029667,-131.8000030517578,8,0.5427631578947368,2,ok
sample_3296,253,41.45660463763105,18.106311402029576,-0.011704180942271408,0.3970781921196997,0.1030908143947252,0.09336469577725623,-97.9000015258789,7,0.6403162055335968,2,ok
sample_3297,73,47.29789719358142,15.423234286179202,-0.08555261274613413,0.38641896444726803,0.7676194435216954,0.6808066544162963,-24.0,9,0.5342465753424658,2,ok
sample_3298,141,55.88815088538235,11.338624785941855,0.4241873488828547,0.40467809411252553,0.3085904302094267,0.4975722880248781,-37.599998474121094,10,0.5815602836879432,2,ok
sample_3299,251,44.78979660273364,6.242948741340297,0.4808677224944734,0.4335025304233092,0.24148893789364456,0.5058647265647578,-56.29999923706055,18,0.41832669322709165,2,ok
sample_3300,250,48.486940778234136,4.477118012012491,0.22682864912296902,0.4262503323564056,0.5504788989606106,0.6430370862308085,-47.599998474121094,13,0.312,2,ok
sample_3301,239,36.39445190307421,6.191938131093176,0.15190235716241685,0.4397437207724869,0.41910268746702484,0.48069519145042056,-69.0,12,0.5397489539748954,2,ok
sample_3302,370,93.46506494630499,3.8356906388356564,0.5654454935004809,0.4277429121069543,0.032040900460294765,0.08189084421611421,-126.4000015258789,11,0.5702702702702702,2,ok
sample_3303,278,92.96693843736125,9.012156988012066,0.43349159126775827,0.3208388251555523,0.0004850416926040768,0.0042343810513840174,-84.5999984741211,10,0.4064748201438849,2,ok
sample_3304,312,45.82016752003453,13.758893596348633,-0.1462803299635015,0.39763453892869194,0.9009070061589688,0.7581084082910494,-106.0,7,0.5224358974358975,2,ok
sample_3305,253,94.99991019868636,3.849154650680645,0.3344597266022412,0.38099205555511756,0.025118600143396064,0.053033556071349096,-96.4000015258789,8,0.6007905138339921,2,ok
sample_3306,24,89.84214662025092,3.2235199788075044,0.4138949372343155,0.5580172277584289,0.5118278365731985,0.5600205894219176,-6.300000190734863,6,0.5833333333333334,2,ok
sample_3307,252,39.58094177148566,14.47646845183125,0.19058790354006766,0.41992335207230785,0.44755565676894715,0.5817332391319515,-83.9000015258789,13,0.6071428571428571,2,ok
sample_3308,246,41.416680337060555,9.739731857824022,0.21158852384095606,0.3857032491224907,0.6800742172320773,0.8261147679301313,-85.0999984741211,10,0.516260162601626,2,ok
sample_3309,254,66.15395824504391,4.434898194638005,0.7205463582417879,0.41651009374240777,0.3396417613387009,0.5093477537422664,-78.19999694824219,8,0.5590551181102362,2,ok
sample_3310,253,32.28204579937534,0.8928220654833514,0.9433435062596158,0.4287145947620237,0.551023623160638,0.6332632550944487,-78.30000305175781,13,0.5612648221343873,2,ok
sample_3311,252,55.53353468035154,8.24739002079957,0.07327350246418829,0.4536334947803118,0.4423097199118061,0.4749714078589001,-47.099998474121094,22,0.3492063492063492,2,ok
sample_3312,191,50.072733399425616,19.999999999873914,-0.051105741941679605,0.4478130758831978,0.5937739241819003,0.5410098359365019,-46.70000076293945,13,0.39267015706806285,2,ok
sample_3313,266,50.156724269299495,5.6930646229234325,0.5785784859968574,0.5372626431898949,0.3970558136880545,0.6735432546227264,-21.899999618530273,35,0.011278195488721804,2,ok
sample_3314,248,75.40379823721167,2.529590346170468,0.20439651034471568,0.43284482394357116,0.5276315088902913,0.5621110634690777,-87.69999694824219,14,0.5685483870967742,2,ok
sample_3315,232,43.19497439213419,16.219304645031603,-0.05447130638227282,0.35475694990089573,0.6640533565700169,0.6136102594199564,-89.0,11,0.646551724137931,2,ok
sample_3316,371,74.34948349163479,11.859000624887596,0.5116264539703432,0.3772315669846189,0.0011649340290320609,0.0153162103041862,-131.3000030517578,8,0.5417789757412399,2,ok
sample_3317,254,94.99973244710732,4.883483930826387,0.47001033620183824,0.40227720230759784,0.2624090959787733,0.2885066742980886,-88.80000305175781,8,0.5708661417322834,2,ok
sample_3318,412,76.81214196938588,4.493685545561256,0.29067257113057215,0.3811724423399887,0.40786218163448296,0.4503239086269185,-149.39999389648438,11,0.5315533980582524,2,ok
sample_3319,324,48.59957651927114,19.99999999995143,-0.028535815411031562,0.3956523874120215,0.7156646042786139,0.6866221087470328,-106.30000305175781,14,0.5185185185185185,2,ok
sample_3320,243,63.1379385298863,8.100387433449834,0.20628620311276347,0.3117353242256322,0.00834393959737829,0.056505171788056585,-129.3000030517578,10,0.7407407407407407,2,ok
sample_3321,259,54.067402218193095,6.192803237327895,0.19144092905567311,0.4173654956356995,0.2663694368045564,0.35047983684705863,-69.4000015258789,13,0.4594594594594595,2,ok
sample_3322,194,58.88133394729034,4.947660439890275,0.18382886317313507,0.406542218820094,0.5857172369999064,0.6454841420763431,-61.70000076293945,7,0.5463917525773195,2,ok
sample_3323,397,94.99999999999996,4.4682216192141295,0.4668372767206836,0.37268339320574,0.048850688920409335,0.08010677477679895,-148.89999389648438,8,0.5566750629722922,2,ok
sample_3324,227,90.78177746371959,2.7495302720870702,0.6289912368052041,0.35800915224168145,0.49804658111322714,0.579760773003066,-37.900001525878906,12,0.2687224669603524,2,ok
sample_3325,269,41.28515114638426,17.8660622467753,0.011280745154559457,0.4733609886412871,0.7515016337514308,0.7607770399497025,-76.9000015258789,15,0.4944237918215613,2,ok
sample_3326,297,77.29425688714456,4.6517415760701555,0.6036043685217743,0.3690697611530461,0.20186280354450434,0.28714423834101915,-110.5,10,0.5387205387205387,2,ok
sample_3327,332,64.22923475558328,5.192560704621282,0.3012234115181032,0.36251904039050764,0.027659908396537897,0.10443238792182835,-133.0,10,0.608433734939759,2,ok
sample_3328,409,19.671330015444802,2.4614517414428296,0.6065777305277535,0.37166971374991253,0.7150171297106261,0.7780879996541754,-150.39999389648438,7,0.589242053789731,2,ok
sample_3329,71,73.71741678659924,5.986230385777208,0.5874497176127196,0.3329438398625828,0.32728644727673395,0.4062556818848666,-26.299999237060547,6,0.5633802816901409,2,ok
sample_3330,134,77.78061860818609,5.105517870079574,0.5861138303743285,0.44792782448438595,0.13435134908602953,0.20835706739227544,-18.299999237060547,14,0.21641791044776118,2,ok
sample_3331,242,20.05731678150889,3.0986930158347032,0.3667876426716895,0.40813472524123107,0.4830108867335465,0.5155614728756552,-86.0999984741211,8,0.5661157024793388,2,ok
sample_3332,314,41.35341694512033,19.999999999881204,-0.01178127269776047,0.39282878161257434,0.28098061208055847,0.28172970025455124,-102.19999694824219,8,0.5573248407643312,2,ok
sample_3333,32,17.77134538869952,0.9639680866992355,0.7079870381892542,0.6393063589659668,0.43261055685889394,0.4884995318951937,-4.5,14,0.40625,2,ok
sample_3334,255,31.874772863347054,4.748482559772494,0.45649106143170753,0.38177181057734016,0.7509098304731016,0.8696634229256481,-105.69999694824219,10,0.592156862745098,2,ok
sample_3335,356,56.869454914740786,17.09356125741448,0.06214280384747658,0.39349488645383424,0.03205428825775655,0.054229162444903084,-129.5,11,0.5674157303370787,2,ok
sample_3336,136,64.00825823880697,11.60218191695902,0.43029429047815637,0.449181322120029,0.48622421242566116,0.5485945162978657,-39.20000076293945,14,0.4485294117647059,2,ok
sample_3337,366,86.03728383046862,5.4556096087895085,0.5436990428412086,0.365557671227147,0.5053176138237622,0.5436683183548059,-132.60000610351562,10,0.5683060109289617,2,ok
sample_3338,345,66.02514666581074,9.993435828096086,0.1489163100371807,0.3760713645240831,0.4123181189962836,0.43245694301538,-117.80000305175781,8,0.5652173913043478,2,ok
sample_3339,72,87.0628296595971,1.2403564006414263,0.11744117083143987,0.3111643481172756,0.24741902346835737,0.2597710680136006,-25.600000381469727,6,0.5833333333333334,2,ok
sample_3340,253,94.99999919014252,4.7986598564070295,0.0470565026214422,0.4001809444393778,0.0009387410584131284,0.0036373089562083405,-92.0999984741211,7,0.5652173913043478,2,ok
sample_3341,392,53.855454488118404,8.46125002474996,0.3786562689155154,0.38052866729090207,0.33339411717584366,0.5242333318828831,-132.1999969482422,11,0.5586734693877551,2,ok
sample_3342,251,94.99999999999997,4.072197859964281,0.15142302660873624,0.5108343184812343,0.4634503539834971,0.4754820956135376,-45.900001525878906,16,0.40239043824701193,2,ok
sample_3343,276,48.68769794854342,19.99999868998184,-0.017807288813157407,0.3905449571227123,0.6893255091445571,0.6716522926908691,-85.9000015258789,18,0.5036231884057971,2,ok
sample_3344,246,42.812009038109515,6.823436700478791,0.5562341393313935,0.4464204192271157,0.2743884527195119,0.5949495647067488,-42.29999923706055,11,0.3008130081300813,2,ok
sample_3345,408,94.99980509868605,3.611143947176125,0.44325583313414685,0.40146768829829266,0.23862871894913087,0.2799131872339187,-148.60000610351562,11,0.553921568627451,2,ok
sample_3346,304,94.99997979790211,6.676132698182408,0.363085824223915,0.39402121549239366,0.0017200088608657071,0.010382560879967556,-102.19999694824219,19,0.506578947368421,2,ok
sample_3347,418,38.939862072128065,17.019873979498602,-0.11383924563327433,0.38231846585818413,0.09363476685135685,0.014412315032820722,-149.8000030517578,8,0.5334928229665071,2,ok
sample_3348,189,53.712241186248846,19.999999999999925,0.12100467080268462,0.4361800779979926,0.4259166591674405,0.4941098073413839,-49.099998474121094,12,0.49206349206349204,2,ok
sample_3349,253,47.4462768930284,19.999999999999996,0.0029556586061619816,0.400202733315047,0.5479092877363881,0.5496219522339262,-79.0999984741211,15,0.5652173913043478,2,ok
sample_3350,272,45.521598056652,12.37702683552444,0.15042509208568522,0.4152452386019445,0.520460054069982,0.6465208719395659,-69.80000305175781,14,0.44485294117647056,2,ok
sample_3351,352,78.37335530420805,7.4641999489930475,0.524869799990379,0.3983474054902702,0.5162638413619876,0.5496359338518528,-115.19999694824219,13,0.5284090909090909,2,ok
sample_3352,214,42.069591961208054,11.411002739613817,0.0011623546669709828,0.3909330099597109,0.2017889695594195,0.2026703354579257,-80.30000305175781,8,0.6121495327102804,2,ok
sample_3353,243,47.43684410355275,19.99999999795071,-0.03298611957210044,0.38112864889921705,0.08858736008633453,0.05626367268329638,-83.0,8,0.5308641975308642,2,ok
sample_3354,322,35.80866255911587,19.999999999993623,-0.056902542862088665,0.3770413508545346,0.042724008259205554,0.029258965908571827,-129.6999969482422,8,0.5559006211180124,2,ok
sample_3355,252,82.12011253535617,5.406246304882804,0.4300303578844936,0.3847076189362226,0.007270198484422082,0.04575567362326035,-96.4000015258789,8,0.6150793650793651,2,ok
sample_3356,332,43.10051382677862,4.995158234111135,0.23811832458081764,0.4084946889390778,0.21175548190337434,0.3199235425643399,-101.69999694824219,11,0.5120481927710844,2,ok
sample_3357,72,48.821226584241565,4.489098147659962,0.12507847872530034,0.4245986269497776,0.22932848415958684,0.2803082971561016,-23.399999618530273,8,0.5138888888888888,2,ok
sample_3358,257,43.18337164506995,15.851982306924311,-0.10061931179922812,0.435973400957199,0.6061416192959624,0.5134335479429951,-57.599998474121094,11,0.48638132295719844,2,ok
sample_3359,244,47.84871145435415,13.136334232267682,0.12492769402880138,0.3892283406177606,0.12476346318418918,0.22818345013994373,-57.599998474121094,19,0.3975409836065574,2,ok
sample_3360,67,58.75345652866529,3.8015174929746016,0.3513765242614403,0.5067453451875612,0.6989004706118045,0.8009726143050141,-6.199999809265137,9,0.23880597014925373,2,ok
sample_3361,49,92.95500199847294,2.6129273954975654,0.5500663204216936,0.4852099493435552,0.2494284150453543,0.3153846659751129,-14.800000190734863,6,0.6938775510204082,2,ok
sample_3362,253,94.99999906545942,4.340673617262455,0.10226779164189582,0.4003703185582942,0.0054958898429421366,0.012605012550359507,-88.19999694824219,8,0.5770750988142292,2,ok
sample_3363,254,49.426688658523084,19.999999999999996,-0.03458856468607924,0.3754662445506687,0.48487486978969396,0.45417178656088053,-96.30000305175781,7,0.610236220472441,2,ok
sample_3364,321,91.27804607076904,8.185172150708468,0.4228052003544704,0.4270887990513563,0.0023282239152877804,0.008825650798093776,-97.5,11,0.5046728971962616,2,ok
sample_3365,263,43.38698352704734,12.798956296346038,-0.05628775867228075,0.4000687536945726,0.9127911854373082,0.862361757836756,-57.70000076293945,15,0.3688212927756654,2,ok
sample_3366,321,58.63210522424374,19.999999999999833,0.038356088046191616,0.3987897558711678,0.24571857968064215,0.25265150927130325,-100.5999984741211,9,0.4984423676012461,2,ok
sample_3367,288,68.71627764836772,7.732278887083959,0.41075908499509173,0.4035541522734189,0.5050396898942717,0.5639500100025789,-85.0,12,0.4861111111111111,2,ok
