rfamseq_acc,seq_start,seq_end,label,seq_length,viennarna_Tm,viennarna_hill_coeff,viennarna_amplitude,viennarna_mean_unpaired_prob,viennarna_sd_pair_prob_10C,viennarna_sd_pair_prob_80C,viennarna_MFE,viennarna_max_loop_length,viennarna_gc_content,viennarna_dangles_model,viennarna_fit_status
PZGG01000004.1,65421,65076,0,346,55.74336170604463,13.102899564657225,0.06866065371270372,0.4676724054960245,0.21165031826406233,0.24216820952983759,-77.69999694824219,17,0.44508670520231214,2,ok
QUIV01000038.1,3467,3125,0,343,68.16551321928799,4.452332083073238,0.6929808643183842,0.485798394640347,0.5092736582265603,0.6600254542763632,-83.19999694824219,19,0.49271137026239065,2,ok
LT840184.1,961286,961623,0,338,56.53623170135165,10.049931541115644,0.8819809295840046,0.37098710739121254,0.03863925872963474,0.41079386493224473,-127.4000015258789,12,0.5207100591715976,2,ok
ACCL02000019.1,74194,73835,0,360,71.75555678437931,2.510753635602458,0.7571715712011179,0.485407055703969,0.682741616764719,0.8197190945408241,-85.4000015258789,28,0.48333333333333334,2,ok
BLZR01000001.1,1376242,1376582,0,341,48.56416566956407,13.587685085567047,0.43525878475387275,0.41474244334707505,0.20475006542453528,0.5616236325239388,-77.4000015258789,13,0.33724340175953077,2,ok
QKRB01000044.1,596304,596659,0,356,41.8522274269,14.643664514318747,0.12019723754615169,0.36253528579606603,0.2734354027637458,0.3719777147208152,-144.1999969482422,11,0.5814606741573034,2,ok
JACYLQ010000017.1,8703,8369,0,335,58.71975118247063,7.524503943874466,0.2366791213476495,0.42793401387930224,0.4475259135803212,0.5301713940710677,-87.80000305175781,23,0.41194029850746267,2,ok
CP016447.1,4247,3894,0,354,94.99994960176562,4.56634872984525,0.22538554817473738,0.3147107096365421,0.006700255446050241,0.020955560287856917,-172.0,10,0.5847457627118644,2,ok
MCIF01000002.1,2714317,2714700,0,384,85.30442851074568,5.469835582292117,0.5454164220275015,0.34821161759545066,0.27149457256317633,0.3114224140957221,-150.60000610351562,7,0.5703125,2,ok
FONL01000001.1,262464,262120,0,345,35.30110835823676,7.921806920594893,0.5596285843041644,0.47276229201583403,0.5990709945948756,0.8110784734028103,-86.37999725341797,37,0.4666666666666667,2,ok
JACHYE010000006.1,102313,102613,0,301,50.44066529322099,19.999999999999996,-0.0035528421904916785,0.4167521696740956,0.8757960857111302,0.8741651860908849,-102.5,12,0.5249169435215947,2,ok
AZGM01000076.1,26225,25876,0,350,61.56702923059351,4.665693612617524,0.6949510814679034,0.4110688837003485,0.15972968030377063,0.3587254003745465,-95.5,12,0.46,2,ok
VEXB01000015.1,16248,16562,0,315,94.99950973713737,6.396456233259303,0.13220360959806793,0.4005023546923917,0.000750568252609829,0.004362526720545434,-99.4000015258789,14,0.4603174603174603,2,ok
AM412317.1,3653037,3652701,0,337,72.32510196598861,4.543278205610598,0.6446514041728216,0.416515988582126,0.04193730807380916,0.15759789869480856,-78.19999694824219,23,0.3560830860534125,2,ok
BIFR01000001.1,5215438,5215112,0,327,50.91181751047853,4.748201333547043,0.17314117469738233,0.449273820441096,0.718257540267434,0.7893494749694102,-84.19999694824219,12,0.4831804281345566,2,ok
CP004044.1,1169745,1170090,0,346,76.5023148694151,5.0655134809317754,0.5941448241615793,0.41980516995676037,0.6131906623656809,0.6929978433495609,-107.80000305175781,9,0.48265895953757226,2,ok
CM001240.1,2348328,2348689,0,362,48.77531621715651,19.999999999999996,-0.021953275865501887,0.3897534588670623,0.488441773707906,0.47204650393889225,-73.80000305175781,9,0.31215469613259667,2,ok
CP061336.1,1888852,1888545,0,308,94.9996816897755,3.389336875322231,0.4829181119625577,0.40612203605987757,0.05871637580474215,0.10561660132477885,-73.0999984741211,11,0.3961038961038961,2,ok
QTXP01000003.1,160308,160005,0,304,71.13460697535199,7.664767268518782,0.5706929386045401,0.5101902044812165,0.4719094486801267,0.5402554572265925,-49.400001525878906,20,0.3782894736842105,2,ok
AP024096.1,4722560,4722194,0,367,94.99999999999989,5.666693787782063,0.42155722984801136,0.44326819587181926,0.1966632665875582,0.2130627743386892,-103.69999694824219,24,0.4986376021798365,2,ok
GL891982.1,311809,311496,0,314,64.10767584029011,8.462486659451692,0.6371520117559873,0.3800495186335155,0.1165298741442854,0.24811583786631744,-90.30000305175781,17,0.3853503184713376,2,ok
KZ478059.1,97051,96728,0,324,68.49785859450002,6.599616150646613,0.12954815383172866,0.4039745086144438,0.2311686509746132,0.2536186400308792,-93.5999984741211,10,0.49382716049382713,2,ok
LDXJ01000058.1,202972,202606,0,367,28.83296224820402,19.999999999999996,-0.4576060992668194,0.5024600829830532,0.41207476285218947,0.410766795983829,-92.5,28,0.5613079019073569,2,ok
CP027194.1,857883,857531,0,353,37.894999544031926,19.99999999990731,0.023213714064172886,0.40672154498928487,0.4593223984148488,0.4680577755646226,-111.30000305175781,17,0.49291784702549574,2,ok
LT699767.1,1005042,1005382,0,341,5.0000048989105865,1.1449297854902432,0.45774221795271064,0.3960542100274514,0.5403315039269058,0.5559415128007178,-90.9000015258789,10,0.39589442815249265,2,ok
CP001810.1,1884995,1884674,0,322,38.22908836062248,19.999999999999154,-0.16506996285950626,0.5673303233257814,0.3373961749459658,0.25376577511129395,-50.099998474121094,21,0.4409937888198758,2,ok
LDJR01000010.1,33427,33765,0,339,53.297543165316995,2.8357568969570535,0.5556197345758783,0.3926272335897018,0.096463019374124,0.24123328456532364,-95.5999984741211,16,0.44837758112094395,2,ok
CP003344.1,320314,320632,0,319,50.8237260276527,10.451450138789959,0.46270773440465185,0.4085036470858859,0.2822185036220466,0.5877755101013235,-78.19999694824219,8,0.4200626959247649,2,ok
QFBC01000003.1,384670,384301,0,370,48.101329911187,17.988845493906346,-0.05766184069557667,0.36920056020450787,0.4342829194568151,0.37508982859624274,-143.60000610351562,6,0.6270270270270271,2,ok
LTBA01000009.1,74609,74263,0,347,30.554049309280476,19.999999903094615,-0.5044116685498357,0.5515651438987013,0.5586791350982351,0.5555200180867532,-51.70000076293945,27,0.3688760806916426,2,ok
JACGAG010000016.1,13533,13845,0,313,42.88818979633623,16.68276249477295,-0.08421182544037425,0.3874037284642121,0.2847080935391345,0.20935330941973604,-72.9000015258789,11,0.35782747603833864,2,ok
JACWZY010000003.1,137164,137499,0,336,32.21342178085061,19.999999999999996,0.08687255017138767,0.37883111593201274,0.3850740867236236,0.3862687840194588,-92.69999694824219,8,0.40773809523809523,2,ok
CM009896.1,787839,788157,0,319,42.24515066157947,16.642270587353252,-0.06236952337008639,0.4212277960852263,0.3615844041924561,0.3071897853169681,-91.69999694824219,13,0.4952978056426332,2,ok
FOJY01000010.1,107472,107147,0,326,53.65320580937766,12.019452627599675,0.10319687372693259,0.5786402893713612,0.3132933480921396,0.37087907692153765,-44.400001525878906,23,0.3895705521472393,2,ok
CP004121.1,2373835,2374124,0,290,57.33692265913054,5.728931358542655,0.15016120410462,0.36029113354347836,0.15911258798260322,0.21396856906880515,-83.0999984741211,11,0.3793103448275862,2,ok
BIFR01000001.1,4796179,4796535,0,357,61.70782129300312,6.254827173376784,0.1802490537937125,0.4160575503051243,0.2143475601014603,0.266296654556889,-108.80000305175781,7,0.5294117647058824,2,ok
LGSS01000009.1,34236,33887,0,350,94.99888176324808,6.54645576614944,0.03938133407615518,0.4708948395470117,0.5002273794240362,0.5012292099495523,-65.5999984741211,32,0.36857142857142855,2,ok
SLUQ01000003.1,435697,436099,0,403,48.71432845953496,19.999999997907626,-0.10444644666310898,0.3302965334636383,0.23169161938637145,0.12538854459205276,-193.10000610351562,9,0.6476426799007444,2,ok
JWHR01000109.1,13433,13754,0,322,44.139355547993645,19.99999999991163,0.026238823384889753,0.3875141490252678,0.40067170677700703,0.4199169760140742,-83.0999984741211,11,0.40993788819875776,2,ok
CAJVAS010000021.1,53480,53837,0,358,49.99626744377807,7.342678204135186,0.2795604403147888,0.3133123676856983,0.4759594520192518,0.6350453539006382,-135.6999969482422,8,0.5,2,ok
VDCQ01000068.1,38616,38934,0,319,54.55755384787151,7.6842633107233995,0.34659626077184263,0.3560530105391549,0.22318847593226449,0.3852416574532375,-130.6999969482422,11,0.6081504702194357,2,ok
GL891979.1,737857,738168,0,312,21.538549402683874,1.8478875239819756,0.6567697812423675,0.42146273029828907,0.7274834316763836,0.8054955141487357,-86.0,18,0.38782051282051283,2,ok
WBXO01000007.1,12213,12519,0,307,40.662166494786376,11.75151723517535,0.40673554203433404,0.3571676594889768,0.18666585265283214,0.4804440149954351,-108.19999694824219,13,0.501628664495114,2,ok
BOPZ01000001.1,81706,81366,0,341,58.96253046289178,7.644242865921874,0.22392155150072318,0.49758330431063896,0.4048933882535539,0.48160898194776536,-72.69999694824219,15,0.39002932551319647,2,ok
CP061336.1,1765219,1765567,0,349,72.01673545466618,5.997357520785062,0.5974932916195528,0.40132500183005765,0.2582612717330111,0.34668485293571266,-92.5999984741211,19,0.3524355300859599,2,ok
JACMKR010000595.1,4161,3853,0,309,72.92283505765782,4.427246340481051,0.6443558989031684,0.3922469194191965,0.08841190274498772,0.2030513399613474,-79.4000015258789,11,0.40129449838187703,2,ok
FOWD01000035.1,13289,13600,0,312,72.87043273203207,4.5064829385717635,0.5638225877739653,0.38699793004396366,0.0374256313467452,0.13585514067427398,-80.4000015258789,17,0.34294871794871795,2,ok
PDCJ01000001.1,1813535,1813236,0,300,43.43061056392473,8.143767099080716,0.21952654331991683,0.4946908160259822,0.818210651931331,0.9627483615120896,-44.70000076293945,24,0.31,2,ok
FOHN01000009.1,52479,52794,0,316,48.52151249824239,19.99999999999993,-0.01624828087211949,0.39264904008013524,0.7273697315014935,0.7116408920223893,-84.30000305175781,9,0.4177215189873418,2,ok
JAEQNC010000007.1,98972,98601,0,372,38.089543357195836,19.99999999999897,-0.08141942517105422,0.36368368814792246,0.37833013122940606,0.3459311952799728,-139.8000030517578,8,0.6048387096774194,2,ok
CP003261.1,753642,754025,0,384,36.182259205283,19.99999999999862,-0.012498068735122048,0.3878356540421184,0.5512201301819804,0.5502368809462045,-120.69999694824219,10,0.4010416666666667,2,ok
JAGSOJ010000001.1,1307780,1308095,0,316,48.67066972236774,19.999999999999087,-0.07394098793126047,0.4234511702013784,0.35355638979671256,0.2825923601700815,-66.4000015258789,14,0.33544303797468356,2,ok
CP025746.1,2919154,2919463,0,310,88.42696906770769,5.752884910773999,0.5074601063466242,0.39563732048337164,0.2549570791266029,0.28272372902145626,-68.0999984741211,12,0.3225806451612903,2,ok
QXHL01000079.1,4971,5335,0,365,42.99929094687707,9.614366275856048,0.4249629025990411,0.36350075913236657,0.2664450490176322,0.5729215782809101,-136.10000610351562,10,0.5178082191780822,2,ok
FQVH01000001.1,266415,266093,0,323,51.603769051304035,4.378969335136079,0.24408593004405466,0.4821437928758608,0.31682550177846214,0.4096739739130141,-84.0,14,0.49226006191950467,2,ok
JACIIU010000011.1,79061,79377,0,317,69.12426585366896,6.5945327019865845,0.46744780937923336,0.3732953731786242,0.22479013953580113,0.30209512343371614,-107.4000015258789,14,0.4921135646687697,2,ok
CP009788.1,571182,571502,0,321,94.0488879017215,1.7936995370368591,0.20992236907959413,0.38820939938746,0.03862660281577792,0.06421551379548633,-131.10000610351562,11,0.5638629283489096,2,ok
LTBA01000017.1,2745,3049,0,305,63.57251207825517,7.294003205276317,0.08785438258787837,0.3933316300158821,0.04940631327422512,0.07037604565367431,-69.0,14,0.34098360655737703,2,ok
AE006468.2,3018773,3019082,0,310,44.054373571086025,9.545406019596365,0.06217445050912601,0.4602166640928117,0.4218493776200002,0.46731560549664686,-64.69999694824219,14,0.35161290322580646,2,ok
MLQS01000017.1,344700,345061,0,362,54.228690096676836,16.26466016892978,0.28411071864724546,0.4102658654981894,0.08122861242065058,0.2385397666406538,-92.5,14,0.4171270718232044,2,ok
CP002987.1,437395,437778,0,384,46.17120939201639,7.484376184299644,0.3063938137053941,0.39349866365506836,0.3150337557527724,0.5071613513371209,-104.0999984741211,20,0.421875,2,ok
JACHBK010000003.1,382802,382403,0,400,47.09240819215646,15.5784503434806,-0.040158875805868854,0.3892540061115561,0.48177396196036415,0.44117745467330327,-159.39999389648438,9,0.615,2,ok
FCNR01000048.1,79669,79305,0,365,7.697904546801759,2.6342888831189217,0.45282477457191744,0.40676112615667576,0.018979864564983823,0.023824895010066904,-99.0,22,0.4575342465753425,2,ok
MLBF01000020.1,52784,52459,0,326,66.9964295945687,1.9691182333104984,0.839132550601184,0.5093986527940328,0.3789841857407207,0.5194988609930632,-68.19999694824219,20,0.4325153374233129,2,ok
QWBU01000001.1,315556,315191,0,366,89.88694223826023,10.964658041917744,0.4534631315237687,0.43374535082168286,0.5003204692819561,0.50258562368019,-127.0999984741211,14,0.5956284153005464,2,ok
LMQY01000001.1,219233,219597,0,365,67.19327140112709,8.50538453133899,0.5920089323251922,0.31403046672250423,0.03845210267026413,0.12769028242670077,-174.39999389648438,9,0.6493150684931507,2,ok
FOKI01000006.1,15700,15405,0,296,75.79893282495976,7.456706473169572,0.5462662774063409,0.47963956163344196,0.2641925611895438,0.3085167442603032,-54.599998474121094,16,0.34121621621621623,2,ok
KE993509.1,131456,131143,0,314,54.01783590888999,13.797075605327555,0.013574026115171112,0.5212916810164592,0.8383754974943608,0.8458049114443128,-55.79999923706055,22,0.37579617834394907,2,ok
HF995943.1,32954,33277,0,324,57.02839256783811,6.503143377270927,0.286245092359254,0.3892009531654804,0.3368595679575847,0.44700409619077314,-77.5,12,0.36419753086419754,2,ok
BMJD01000021.1,23721,24010,0,290,75.061370721549,6.920731525559623,0.35132164183892806,0.3642149530560242,0.1967279529750859,0.2306897200012755,-85.9000015258789,14,0.42758620689655175,2,ok
CP000673.1,1309977,1310297,0,321,54.74719037885812,8.077981390934127,0.24227433656560005,0.3610850472295847,0.3176749995627086,0.43121577366390956,-82.30000305175781,9,0.37383177570093457,2,ok
BDHH01000006.1,117934,117611,0,324,47.36100212843913,2.0309710227843483,0.5503622535844409,0.5364413283431928,0.3028914209729896,0.4121028242826694,-59.400001525878906,17,0.3950617283950617,2,ok
FOXR01000010.1,12086,11685,0,402,44.67625988483829,13.562009881290612,-0.027205616544905997,0.46542458337609854,0.45043059139215125,0.42468602034523917,-123.80000305175781,20,0.5248756218905473,2,ok
KE150418.1,115056,115373,0,318,44.68727864508841,6.355572723497901,0.10400707025616283,0.4215016733293569,0.03559629065721345,0.09377171600230114,-72.80000305175781,12,0.3742138364779874,2,ok
CP029002.1,2579187,2578804,0,384,94.9999999891854,2.943415751079678,0.2984179227743603,0.5069570742541335,0.33015537890529556,0.36278113060087624,-82.2699966430664,31,0.4453125,2,ok
VTZU01000095.1,14664,14347,0,318,48.24779808220167,18.19480770007033,-0.19113876745782876,0.4814447314996341,0.4930026260629411,0.29552731208687943,-58.70000076293945,16,0.36477987421383645,2,ok
LNQB01000070.1,88421,88020,0,402,85.59817603055903,4.118391495291196,0.5811511880700668,0.3654318508328303,0.47594711224378683,0.5395404011089228,-177.10000610351562,12,0.6616915422885572,2,ok
CP058649.1,3646069,3645686,0,384,47.42316343306746,15.119230008881747,-0.018701554405225473,0.490290723409125,0.9475102147551964,0.9285852782076891,-76.5,26,0.3828125,2,ok
PJNH01000004.1,198405,198721,0,317,56.188701540533515,19.99999999999998,0.020917566374297702,0.33012125806261977,0.3923167348566731,0.39993144325067975,-102.5999984741211,8,0.40063091482649843,2,ok
FNXB01000016.1,4020,4414,0,395,83.1490692626128,7.676130664594192,0.485818256732237,0.3664662564084644,0.20114877904513984,0.21992068516913896,-158.5,10,0.6,2,ok
CP001560.1,2475831,2476169,0,339,94.99799740480013,6.917670565265066,0.12876065857867938,0.4036069784199974,0.2449032988326972,0.24759370030929137,-105.69999694824219,11,0.49557522123893805,2,ok
QMFB01000009.1,309880,310250,0,371,52.661996736899674,19.999999999999996,-0.005804220046919273,0.38861974582957165,0.8252481495974453,0.822179523102336,-142.1999969482422,9,0.5768194070080862,2,ok
JAERJD010000002.1,423121,423456,0,336,48.166193420993665,16.48537752927181,-0.015478512611364126,0.4117272052540507,0.9819916083056919,0.9659962600483437,-99.5999984741211,13,0.4642857142857143,2,ok
SMCR01000008.1,150629,150300,0,330,72.21858732764395,4.911080636346968,0.6314905405203755,0.44473546055585644,0.0384001504862036,0.14712235543492172,-84.30000305175781,17,0.41515151515151516,2,ok
JABWCS010000213.1,76213,75899,0,315,56.106967915912286,8.02519795945501,0.2831301606781919,0.35578272871989125,0.40408684404150935,0.5246535024687964,-103.0,9,0.4888888888888889,2,ok
FUXA01000015.1,5787,6125,0,339,49.336417655300295,5.216486128293764,0.08918355797259259,0.34673851568017844,0.6424620820144721,0.6829591426375382,-88.80000305175781,10,0.3805309734513274,2,ok
JABBPN010000005.1,164510,164834,0,325,42.32669899820529,13.467505799436456,0.010321112605285149,0.38335378999321457,0.23992742763014493,0.24821599585025558,-110.69999694824219,22,0.5507692307692308,2,ok
SNYK01000003.1,232477,232824,0,348,39.16067097247805,19.9999999999998,-0.03912327582582731,0.35889452739874544,0.4256459973281864,0.4068789847851009,-140.0,6,0.5948275862068966,2,ok
CP007739.1,1920949,1920555,0,395,52.70198501992601,7.476079584478984,0.2999987129223819,0.47595692396567424,0.028581114929605994,0.18240009359308842,-106.5999984741211,36,0.4911392405063291,2,ok
AYYI01000018.1,32787,33118,0,332,88.2364610526581,1.567847062959835,0.15291824091276118,0.3764074909870119,0.47511804630516813,0.49381807290256763,-110.80000305175781,9,0.43373493975903615,2,ok
SMAL01000002.1,438967,438602,0,366,42.6132804053172,14.186480587529221,-0.11064517231583698,0.5229230271832471,0.30784180526967514,0.2095678363927683,-60.70000076293945,17,0.34972677595628415,2,ok
LMLK01000021.1,105831,106178,0,348,63.99477823804894,3.77188072309378,0.1734822407528862,0.3671042689740093,0.606775414026923,0.6498909344287446,-122.5,9,0.5,2,ok
BORS01000014.1,58046,57721,0,326,53.82237440201634,19.999999999999996,-0.007741352289920678,0.38011625658953135,0.6949175312015331,0.6923575778229547,-109.0999984741211,11,0.5184049079754601,2,ok
SOML01000014.1,19717,19403,0,315,75.031982206938,5.261502818230831,0.17726491508320105,0.4039413126994696,0.020716329033370784,0.045460264881684864,-79.80000305175781,14,0.3746031746031746,2,ok
LGTO01000007.1,2503832,2503526,0,307,47.06528738335962,15.408632729630508,-0.007792365386807054,0.5202360638351169,0.39602246423574394,0.3881488693747458,-61.70000076293945,16,0.38436482084690554,2,ok
LDZF01000003.1,262048,262501,0,454,94.999998794725,3.331930012744633,0.5351746890430218,0.3750531722248569,0.03780011845075418,0.09042439545412012,-160.10000610351562,8,0.5110132158590308,2,ok
CP000253.1,1668651,1668350,0,302,85.1907010386216,6.0569487600181615,0.5337291066588623,0.5183273979668306,0.007155399545456548,0.03921719456084166,-51.900001525878906,16,0.32450331125827814,2,ok
GL834305.1,880696,880370,0,327,42.69728679243371,3.9491109399224156,0.17627429673642914,0.4640811711538011,0.7939052099129051,0.8588821797876316,-90.4000015258789,16,0.5229357798165137,2,ok
VNJI01000068.1,4210,3913,0,298,51.13503676347622,5.09269475991656,0.5043599060344464,0.40984133460864497,0.4127065001314626,0.6296882879584838,-104.30000305175781,10,0.5469798657718121,2,ok
JPXI01000040.1,39355,39680,0,326,28.18801250157128,19.999999999972765,0.3692808300098663,0.36329569641446813,0.19425552973217652,0.19545533517259808,-141.0,8,0.6349693251533742,2,ok
FNUL01000002.1,135247,134902,0,346,94.99999998599121,3.074905698093563,0.3274419906892389,0.4565881696528687,0.07108275100327574,0.10575807564152603,-77.0999984741211,14,0.3872832369942196,2,ok
HF987526.1,34702,34344,0,359,53.99238102711493,1.0214411499706986,1.0097241075877852,0.4866581457038617,0.7121529824150948,0.8132863249314349,-74.0999984741211,50,0.403899721448468,2,ok
JACMIC010000001.1,764968,764652,0,317,42.17124254600656,7.222335580019844,0.28688265777541816,0.4569036264890855,0.4413617045827821,0.6111929260878537,-78.0999984741211,11,0.4227129337539432,2,ok
CP024123.1,1783373,1783733,0,361,55.49616031167231,10.131204049126396,0.28311466545795866,0.3842122104233017,0.2638033308655613,0.3944351778657328,-94.5999984741211,11,0.4182825484764543,2,ok
SLYC01000016.1,52780,53123,0,344,34.58537867585435,9.445680024598305,0.4166754418752312,0.37498716158694256,0.8073127593644192,0.9460358527765876,-94.69999694824219,13,0.39825581395348836,2,ok
JACDUU010000004.1,115091,114767,0,325,50.89501822454915,19.999999999999996,-0.022808051027975673,0.4559623588775019,0.9035442842604426,0.8840420675054972,-88.5,14,0.46153846153846156,2,ok
FR886185.1,11924,11555,0,370,50.71064332144539,19.999999999999996,-0.021657192468959585,0.5391880723708036,0.503031066470849,0.4826255548087968,-63.599998474121094,33,0.372972972972973,2,ok
CP002582.1,165593,165910,0,318,94.99998323007611,6.974956455920736,0.33392405000048886,0.443665673845394,0.0013944667157617997,0.008210021598922057,-81.0,16,0.3805031446540881,2,ok
CBXI010000038.1,49295,49608,0,314,52.23624895497443,6.403242206560345,0.7032572145917824,0.4020319508123205,0.3479812292993336,0.6873620435448871,-74.80000305175781,20,0.35668789808917195,2,ok
FQZO01000003.1,574147,574474,0,328,94.99999881891117,3.25420693590956,0.2997800300431718,0.3696738590252925,0.5248376553459875,0.5549524893485825,-106.4000015258789,17,0.4054878048780488,2,ok
PDDX01000001.1,3703759,3704096,0,338,63.66913237474808,19.99999999868448,0.5274650121892039,0.40333479266315614,0.4867957570951892,0.5027007328365112,-93.0999984741211,11,0.4556213017751479,2,ok
CP025084.1,2579829,2579490,0,340,78.3502716349952,4.73768606699839,0.5931860425209711,0.4184417581528496,0.44525969964903833,0.5231400641124849,-100.30000305175781,12,0.46176470588235297,2,ok
HF997672.1,14247,14611,0,365,62.35463480466116,6.842692115503031,0.05263159986341315,0.3750124067676467,0.838721388942129,0.852910910980988,-139.89999389648438,11,0.4849315068493151,2,ok
AYSO01000020.1,467253,467584,0,332,49.784659027021874,12.841600134450154,0.06462645675247036,0.3783392065450229,0.7157509138393475,0.7647571151425001,-85.9000015258789,10,0.3373493975903614,2,ok
FQTU01000006.1,92612,92289,0,324,51.40356999699375,19.999999999999996,-0.0036021533607522027,0.48018072157419417,0.4988892894523853,0.4952033189504026,-67.69999694824219,12,0.42592592592592593,2,ok
JAEEGB010000045.1,98303,98624,0,322,40.21743652989714,13.616034492412401,0.10546945854088963,0.3914590934232057,0.5383874712293583,0.6182976008770287,-75.80000305175781,13,0.35714285714285715,2,ok
SUMG01000002.1,243621,243306,0,316,77.32289927039736,7.534173445478561,0.12664510248033323,0.4505681087353268,0.6089848502330255,0.617522233569353,-71.0999984741211,13,0.43670886075949367,2,ok
KK036986.1,442701,443016,0,316,94.9991861953312,7.461801917697093,0.41285230328506356,0.4004188474659976,0.0011259264525573577,0.007754049104181804,-98.9000015258789,24,0.43670886075949367,2,ok
LMEO01000012.1,302546,302200,0,347,45.23195158815955,14.474841160851778,-0.01801358087918481,0.35571958233429396,0.5966143573207615,0.5791594412488623,-113.0,9,0.4812680115273775,2,ok
VIGC02000012.1,31123,31446,0,324,48.39176631861385,9.818254127272203,0.17699784647761363,0.37886064899136696,0.41759511688858364,0.5436593143699339,-131.5,11,0.5987654320987654,2,ok
LXJR01000011.1,91589,91960,0,372,94.999999978125,3.2102367910676812,0.5564102361930323,0.3137365581974989,0.29331515761680915,0.3503525506233513,-154.6999969482422,7,0.5806451612903226,2,ok
BX470251.1,3369603,3369926,0,324,42.5408885685504,3.611573935546427,0.08070921888447502,0.43393226765180193,0.6131724631043642,0.6406159627105493,-77.0999984741211,18,0.404320987654321,2,ok
CP058557.1,1389464,1389813,0,350,81.49066573838675,6.1415711039726455,0.5452375767005231,0.37675769958486643,0.01600635902265432,0.05781824520952275,-84.9000015258789,8,0.3942857142857143,2,ok
LIUT01000003.1,451165,450824,0,342,40.31822616100114,13.080388836971082,-0.12266654604030255,0.4297038322512233,0.12368798875365225,0.030886080101975633,-95.9000015258789,17,0.5175438596491229,2,ok
JACHXU010000013.1,55358,55676,0,319,94.99994594730906,5.803182016318269,0.2756893260383762,0.3404326960029357,0.40983489604459156,0.4198443866171845,-129.10000610351562,9,0.5830721003134797,2,ok
BIXY01000019.1,36546,36884,0,339,53.47895865042031,14.699358518684667,0.043769160998492596,0.37516696619446344,0.15279014458539028,0.17839665258907877,-111.9000015258789,12,0.5014749262536873,2,ok
CP011058.1,2830842,2831162,0,321,94.9999936641033,4.928838780762173,0.43042304732254544,0.39318573892431313,0.5265269530503037,0.5499308558682185,-115.4000015258789,11,0.5295950155763239,2,ok
CP117255.1,1731371,1730981,0,391,43.31062863119756,6.00932093064728,0.3201040563908308,0.3962908905268527,0.4160589464127451,0.5854661572929983,-145.1999969482422,11,0.59846547314578,2,ok
CP061336.1,123204,123524,0,321,42.76143510162127,14.392045597809618,-0.09658215339376053,0.34499218599072545,0.40418911117156214,0.3175259458811406,-86.0,10,0.37383177570093457,2,ok
JAPJZI010000001.1,1019972,1020317,0,346,56.42839418637413,19.999999999995918,0.021788373844939923,0.34418301884131913,0.4402909881646096,0.4481836074326713,-150.1999969482422,11,0.5924855491329479,2,ok
RHLK01000012.1,95651,95992,0,342,68.01315440391883,19.999999999999996,0.5078321122780621,0.37125965546144984,0.5983012214755805,0.5996628365645587,-136.60000610351562,15,0.5789473684210527,2,ok
OCMF01000005.1,87219,87539,0,321,58.46487956571132,5.417502059234667,0.4415556573771805,0.3760938527713264,0.27984045426508386,0.4302391434134137,-88.5,8,0.3925233644859813,2,ok
PGLV01000001.1,353481,353799,0,319,53.30242108408,7.079605895429402,0.22899296125825808,0.40173372695107845,0.3255477995874325,0.43659502620848833,-92.30000305175781,11,0.4169278996865204,2,ok
FOXR01000002.1,78017,77695,0,323,26.87459189472821,3.815395367929398,0.3091561549994203,0.41740420653267013,0.9030791315884097,0.9546399323029007,-113.0,13,0.5572755417956656,2,ok
LR590481.1,154508,154842,0,335,41.19053585387331,13.747902979909828,-0.16202886272466666,0.3515623537233815,0.6636905265716646,0.5312280734292191,-90.0999984741211,10,0.3701492537313433,2,ok
JYNH01000124.1,3209,3552,0,344,94.99999671278108,5.98718185015141,0.185117612162916,0.3948378145663349,0.0012436262513553676,0.007392301644588262,-103.9000015258789,14,0.4680232558139535,2,ok
CP061336.1,1482026,1482348,0,323,16.205114739989245,1.6152866963982888,0.6329413817440386,0.3941737413862288,0.4461181562623867,0.5038528134428885,-70.9000015258789,11,0.3622291021671827,2,ok
LSFN01000044.1,65530,65205,0,326,54.188371799602855,6.915291816418186,0.17356135211476942,0.4735611462058262,0.5178429621909176,0.597428643983096,-79.5999984741211,19,0.5061349693251533,2,ok
AQRA01000014.1,70404,70705,0,302,54.37047227246416,18.3276376994198,0.13058117969267477,0.44224322967120494,0.13804481398097151,0.2077620459239249,-75.4000015258789,18,0.38079470198675497,2,ok
FMJL01000075.1,7374,7023,0,352,94.99999637831723,4.808817119151559,0.01697423555131128,0.470916586998847,0.5003336296748444,0.5013031855164629,-71.5,28,0.39488636363636365,2,ok
BOPZ01000017.1,21328,21029,0,300,47.11650303577196,16.80893441375261,-0.028233955832739244,0.5335851940346745,0.4958331519791479,0.4672114542721474,-63.29999923706055,41,0.37666666666666665,2,ok
CP007161.1,437383,437074,0,310,44.75252731963329,15.592979740789314,-0.020803823180168143,0.4657498612988299,0.03275984661028472,0.012664914539590538,-71.80000305175781,13,0.4096774193548387,2,ok
FRAC01000009.1,92418,92062,0,357,36.35372525837401,19.999999999985594,0.03873514191248939,0.48884553165185024,0.8748581873943937,0.8876778029989248,-70.0999984741211,25,0.4117647058823529,2,ok
FR895143.1,102223,102547,0,325,78.0734341845584,1.745490662962712,0.7716654112468002,0.3460433085215879,0.3758846514646428,0.4828705793099832,-122.4000015258789,7,0.5507692307692308,2,ok
