rfamseq_acc,seq_start,seq_end,label,viennarna_mfe_zscore,viennarna_delta_P_RBS,viennarna_delta_delta_G,viennarna_ensemble_diversity,viennarna_mean_positional_entropy,viennarna_mfe_zscore_shuffle_mode,viennarna_P_open_RBS_37,viennarna_P_open_RBS_55
GCF_000007745.1:NC_006300.1,1280349,1280798,0,-1.763744686782728,0.0231238697009494,55.68000030517578,112.99754387571257,1.1311488089146973,dinuc,0.5208349647758995,0.543958834476849
GCF_000007745.1:NC_006300.1,1503133,1503577,0,-6.580746889749759,0.0574125858136064,52.21000671386719,63.91033800514291,0.6224480434166033,dinuc,0.5093647050811567,0.5667772908947631
GCF_000007745.1:NC_006300.1,1791179,1791666,0,0.1328187044350197,0.0832370853706723,55.80999755859375,118.57469444528856,1.0659938724031854,dinuc,0.4252714610837245,0.5085085464543969
GCF_000007745.1:NC_006300.1,1895855,1896232,0,-0.69719109674546,0.0049565857494751,34.570003509521484,83.28492067282102,0.9888344201612612,dinuc,0.515322008505444,0.5202785942549191
GCF_000007745.1:NC_006300.1,2002030,2002443,0,-1.5292605308560103,0.0736677000302381,49.849998474121094,83.04189278843673,0.7979419442664771,dinuc,0.3840484791364819,0.4577161791667201
GCF_000007745.1:NC_006300.1,2005135,2005573,0,-4.132037755455229,0.1349219450959078,56.6099967956543,91.13588327279002,0.8396644388839225,dinuc,0.24263084617793,0.3775527912738379
GCF_000007745.1:NC_006300.1,2006531,2006878,0,-5.772211168207402,0.1742583254070379,44.630001068115234,57.0315509123564,0.724485579124979,dinuc,0.359413258384527,0.5336715837915649
GCF_000007745.1:NC_006300.1,2125968,2126448,0,-3.2288010820087227,-0.0245765228215258,54.74000549316406,103.83848027146536,0.9354531368043436,dinuc,0.3935698261793353,0.3689933033578094
GCF_000015865.1:NC_009012.1,30593,31025,0,0.7248772234171763,0.0612746917869779,42.04999542236328,141.81065995999518,1.4943246309091869,dinuc,0.4428996730061022,0.5041743647930802
GCF_000015865.1:NC_009012.1,200507,200611,0,-0.9491306047116734,0.0809148807178112,13.979999542236328,17.37768329303162,0.6986556236210777,dinuc,0.3111320908307825,0.3920469715485937
GCF_000015865.1:NC_009012.1,200935,201269,0,-3.4178718738476586,0.057610433113752,37.84000015258789,69.33114093730437,0.8900101928624663,dinuc,0.4658617917362643,0.5234722248500163
GCF_000015865.1:NC_009012.1,309837,310208,0,0.1348262463340912,0.07099051964754,35.98999786376953,109.02383103257183,1.2902589738721617,dinuc,0.4014113782092053,0.4724018978567453
GCF_000015865.1:NC_009012.1,380380,380736,0,-3.683148500480172,0.2126743876805839,37.72999954223633,83.49985517770044,1.0390597630275864,dinuc,0.2940097233257584,0.5066841110063424
GCF_000015865.1:NC_009012.1,524582,524712,0,-0.8960882568578211,0.1127045040235263,15.670000076293944,21.99703638252567,0.7447630182207877,dinuc,0.5739147626481017,0.6866192666716281
GCF_000015865.1:NC_009012.1,569361,569433,0,-1.322156127294387,0.0895580216692365,7.710000157356262,9.822149767589597,0.577970329678227,dinuc,0.6174746260591515,0.707032647728388
GCF_000015865.1:NC_009012.1,1002032,1002381,0,-3.1341805903834934,0.0255694956026208,38.1099967956543,51.553081037458696,0.6827433982497748,dinuc,0.2386404125463689,0.2642099081489898
GCF_000015865.1:NC_009012.1,1132821,1133207,0,-1.803310990326799,0.0862434270397881,45.529998779296875,130.8264298149362,1.395706083902266,dinuc,0.4999036848440422,0.5861471118838303
GCF_000015865.1:NC_009012.1,1155128,1155215,0,0.2218944866987612,0.1376663833618957,5.159999847412109,23.077528463001443,1.2776746317085783,dinuc,0.6480117894256895,0.7856781727875852
GCF_000015865.1:NC_009012.1,1187346,1187407,0,0.9266635209685756,0.1233884851517164,4.25,18.00898263392733,1.392473607015426,dinuc,0.6910232984593679,0.8144117836110844
GCF_000015865.1:NC_009012.1,1187424,1187768,0,-0.7700902380503587,0.0899090146896333,36.65999603271485,102.99754808862778,1.4160618373454363,dinuc,0.4700523740539591,0.5599613887435925
GCF_000015865.1:NC_009012.1,1203319,1203391,0,-0.4620089202063162,0.0879317980865233,8.519999980926514,8.163486745305987,0.5160891261453213,dinuc,0.4830607263470486,0.570992524433572
GCF_000015865.1:NC_009012.1,1242715,1242785,0,-0.4720778321969422,0.0789131845469995,7.359999895095825,19.66620410957348,1.1317438397559572,dinuc,0.4530314895683621,0.5319446741153617
GCF_000015865.1:NC_009012.1,1383984,1384095,0,0.5522785230405983,0.0594707209638769,4.62000036239624,21.569736893308,0.9910036770732668,dinuc,0.8852450551808779,0.9447157761447548
GCF_000015865.1:NC_009012.1,1466701,1466747,0,0.6406331122775649,0.1300664752561325,3.2500001192092896,12.511314551797168,1.083469609032064,dinuc,0.588683320549043,0.7187497958051756
GCF_000015865.1:NC_009012.1,1555642,1555687,0,-0.1292581928728054,0.0577481506564354,3.3799997568130493,6.406533073247658,0.6237785496401586,dinuc,0.6110316024268606,0.6687797530832961
GCF_000015865.1:NC_009012.1,1641855,1641942,0,0.9607974156352528,0.0739041429462976,7.269999980926514,25.030417641711015,1.232606860014945,dinuc,0.3970915693225766,0.4709957122688742
GCF_000015865.1:NC_009012.1,2060522,2060654,0,-0.4475989122312371,0.0967721616012509,11.789999961853027,26.20694922007588,0.907752235351838,dinuc,0.4971616831457621,0.593933844747013
GCF_000015865.1:NC_009012.1,2098089,2098539,0,-1.2260502279010213,0.0799890617146782,52.48999786376953,101.50348231624604,0.9628218151423452,dinuc,0.3545314916236265,0.4345205533383048
GCF_000015865.1:NC_009012.1,2099661,2100037,0,-0.9643729594918607,0.1311079603710728,47.08000183105469,68.67246945606227,0.8078305835142854,dinuc,0.2323603218426363,0.3634682822137091
GCF_000015865.1:NC_009012.1,2102924,2103033,0,-0.2192155094591515,0.1175324852015965,11.279999732971191,24.859575986804774,1.0061837819495614,dinuc,0.4789139650807001,0.5964464502822967
GCF_000015865.1:NC_009012.1,2104729,2104821,0,-1.018519534686383,0.135209265523141,8.989999771118164,15.98455222252783,0.8177647471894659,dinuc,0.4493927143154431,0.5846019798385842
GCF_000015865.1:NC_009012.1,2119663,2119800,0,-0.5311345143255916,0.2023371158975495,15.339999198913574,28.12271637207541,0.9352774734362072,dinuc,0.2469652884651319,0.4493024043626815
GCF_000015865.1:NC_009012.1,2267142,2267346,0,-0.9763684939457576,0.1377767395729862,21.61999893188477,30.67737518256159,0.6850753747761363,dinuc,0.2733567657408459,0.4111335053138321
GCF_000015865.1:NC_009012.1,2375428,2375817,0,-0.3781515166434457,0.0352706766825883,43.959999084472656,59.84758139492081,0.6574975542710114,dinuc,0.4983799534028043,0.5336506300853926
GCF_000015865.1:NC_009012.1,2383702,2384170,0,-0.436335926964748,0.0522133254342092,52.74000549316406,118.44088732422124,1.1355224475583925,dinuc,0.3928072024098384,0.4450205278440476
GCF_000015865.1:NC_009012.1,2605512,2605815,0,-4.765875825080543,-0.0221431472931216,35.39999771118164,63.41582692892542,0.9182847684779616,dinuc,0.5464895349372725,0.5243463876441509
GCF_000015865.1:NC_009012.1,2625715,2626201,0,-0.6337056775815745,0.0414663291897426,55.90999603271485,125.74907306426364,1.136120010671471,dinuc,0.3829563877955558,0.4244227169852984
GCF_000015865.1:NC_009012.1,2700633,2700974,0,-8.063809226692705,0.0407271948789738,48.230003356933594,45.08815292905491,0.5984405496621245,dinuc,0.2838006691129016,0.3245278639918754
GCF_000015865.1:NC_009012.1,2726542,2727004,0,-0.9156427303863724,0.0545720791624371,52.34000396728515,118.80640541771864,1.1455377084975094,dinuc,0.3918022315012216,0.4463743106636587
GCF_000015865.1:NC_009012.1,2968250,2968640,0,-3.353447885099335,0.0720135559832579,49.83000183105469,69.09552364995366,0.7839632837985718,dinuc,0.2678854987080491,0.339899054691307
GCF_000015865.1:NC_009012.1,3148362,3148450,0,-0.5897102110086333,0.0830450600613176,7.329999685287476,9.846870337655776,0.5047185057408139,dinuc,0.4268043733842827,0.5098494334456003
GCF_000015865.1:NC_009012.1,3209772,3209922,0,-1.1211224182393866,0.0084735361695003,15.600000381469728,33.18067011705335,1.0249162053988166,dinuc,0.5395011689737641,0.5479747051432644
GCF_000015865.1:NC_009012.1,3243117,3243560,0,1.1702733328826735,0.1079933794545513,48.53999710083008,126.04777930218135,1.2972743447806845,dinuc,0.491905334706477,0.5998987141610284
GCF_000015865.1:NC_009012.1,3347969,3348398,0,1.8269811799631408,0.0635822670122718,41.53999900817871,114.96801109971126,1.2912014304295998,dinuc,0.5707467341661584,0.6343290011784303
GCF_000015865.1:NC_009012.1,3434348,3434747,0,-1.328374093812829,0.0134991289115172,47.81999969482422,99.08587285620868,1.0476292718685494,dinuc,0.4092816482149209,0.4227807771264382
GCF_000015865.1:NC_009012.1,3437051,3437469,0,-0.2553760052989252,0.1058898854891574,43.91999816894531,93.90668291695248,1.0155010872932786,dinuc,0.4592639875890075,0.565153873078165
GCF_000015865.1:NC_009012.1,3437575,3437982,0,-1.2023529791416518,0.0305630900001616,48.810001373291016,84.22648577392422,0.8838409588500751,dinuc,0.5387303749941267,0.5692934649942883
GCF_000015865.1:NC_009012.1,3446243,3446387,0,-3.007107592749435,0.0396224268732556,15.720001220703123,26.97460956116969,0.8460887189682123,dinuc,0.5904453311017488,0.6300677579750045
GCF_000015865.1:NC_009012.1,3473090,3473476,0,1.156879733313274,-0.017410701777146,35.209999084472656,115.83417085505825,1.3021387618152425,dinuc,0.5748328281920926,0.5574221264149465
GCF_000015865.1:NC_009012.1,3665013,3665495,0,-2.5940917289261254,0.0401436586284546,53.71000671386719,85.6313657821283,0.8057424397380998,dinuc,0.2152152638931356,0.2553589225215902
GCF_000015865.1:NC_009012.1,3722809,3722857,0,1.0425416785288233,0.1706209458346468,3.3599999099969864,12.098306795464811,1.1559672227990438,dinuc,0.6044326132171055,0.7750535590517523
GCF_000021485.1:NC_011761.1,1667,1783,0,-1.1609205452700264,0.0626845605995993,17.43000030517578,29.82313741073864,1.0266943787816205,dinuc,0.5548126042769915,0.6174971648765909
GCF_000021485.1:NC_011761.1,117515,117610,0,0.3516229057904992,0.0376544190002182,11.520000457763672,25.654402384768098,1.1290746454986476,dinuc,0.5482384841295117,0.58589290312973
GCF_000021485.1:NC_011761.1,160091,160204,0,1.5875774135226894,0.0074923938318242,11.700000762939451,30.751526971189435,1.1702082610036648,dinuc,0.5350386966667174,0.5425310904985416
GCF_000021485.1:NC_011761.1,172857,172948,0,-1.9531484172874731,-0.0053425843224748,10.389999389648438,20.198315165041908,0.8224853643237615,dinuc,0.5056264715597617,0.5002838872372869
GCF_000021485.1:NC_011761.1,274997,275371,0,-0.8832593716333504,0.0405922357565265,49.86000061035156,74.33987830603714,0.8576640564869153,dinuc,0.2785513494624064,0.3191435852189329
GCF_000021485.1:NC_011761.1,291546,291966,0,-0.5355389740948635,0.0893200393148593,59.480003356933594,124.8692352614102,1.1660384381932112,dinuc,0.3983530099224198,0.4876730492372791
GCF_000021485.1:NC_011761.1,293783,294135,0,0.6594964061345362,0.046975430119499,46.76000213623047,101.1706401655226,1.238714527756878,dinuc,0.3200574690023147,0.3670328991218137
GCF_000021485.1:NC_011761.1,300696,300801,0,1.1413875439052297,0.0767371842021947,11.739999771118164,27.529484762212196,1.027810328653177,dinuc,0.3932230913781092,0.469960275580304
GCF_000021485.1:NC_011761.1,748571,748921,0,-1.816459665701072,0.0384321732295548,44.80999755859375,76.43149386970661,0.9810083558556272,dinuc,0.502685174712358,0.5411173479419128
GCF_000021485.1:NC_011761.1,1081804,1081914,0,0.4828292683296811,0.0351870516718297,15.090002059936523,27.41264822609481,1.003899827166867,dinuc,0.3950353857061651,0.4302224373779949
GCF_000021485.1:NC_011761.1,1409223,1409554,0,-1.1179319641583854,0.0787602341682165,44.50999450683594,76.2384761318193,0.8661892621461426,dinuc,0.6689295007281311,0.7476897348963476
GCF_000021485.1:NC_011761.1,1591260,1591370,0,-0.4803049653200699,0.0476242904514487,14.910001754760742,35.03401406580791,1.156421383657366,dinuc,0.3863064086939199,0.4339306991453686
GCF_000021485.1:NC_011761.1,1642758,1642854,0,-1.9300727258732937,0.0285570487325095,13.689998626708984,12.220405254691608,0.5549864089677357,dinuc,0.5806958314182833,0.6092528801507928
GCF_000021485.1:NC_011761.1,1678626,1678734,0,1.0073827753716011,-0.0723251374594828,13.619998931884766,28.116690331681944,1.0022653528413403,dinuc,0.4884758992381979,0.4161507617787151
GCF_000021485.1:NC_011761.1,1985559,1985910,0,-0.6316886186552642,0.1506569535595473,43.54999923706055,76.4266909213463,0.9730316972832737,dinuc,0.4114830864751587,0.5621400400347061
GCF_000021485.1:NC_011761.1,1985627,1985999,0,0.5669266134821033,0.1513120877178997,43.51000213623047,114.2887472344688,1.290781536938005,dinuc,0.3815783517079447,0.5328904394258445
GCF_000021485.1:NC_011761.1,2209208,2209588,0,-0.4172270086334885,0.2239566467121242,51.589996337890625,132.28269500039087,1.4426580280024237,dinuc,0.248463410483486,0.4724200571956102
GCF_000021485.1:NC_011761.1,2211376,2211782,0,0.5362920811257291,0.1910805247662187,49.22999572753906,106.05914584846292,1.0548959132582254,dinuc,0.194478548384798,0.3855590731510167
GCF_000021485.1:NC_011761.1,2239839,2239962,0,0.4197560561780973,0.0665409310670025,18.01000213623047,43.82635903408599,1.3831467660142156,dinuc,0.3718775262406689,0.4384184573076714
GCF_000021485.1:NC_011761.1,2713925,2714037,0,-0.2516828105788702,0.1620512500461281,14.710000991821287,42.86160496709131,1.4593881413165966,dinuc,0.3878903250873524,0.5499415751334805
GCF_000021485.1:NC_011761.1,2856408,2856520,0,-0.1754781078256031,0.0585417365712854,14.64999771118164,26.424344318913384,0.917471994370628,dinuc,0.4690192342788361,0.5275609708501215
GCF_000022305.1:NC_011992.1,203307,203423,0,2.0944564830373715,0.0106196229161036,14.920001983642578,49.36970926857167,1.7332063909977495,dinuc,0.4050345778532508,0.4156542007693545
GCF_000022305.1:NC_011992.1,290923,291364,0,-0.0870537127928419,0.0494989027241924,65.23999786376953,80.62838471200139,0.8133184705362909,dinuc,0.2909543797418992,0.3404532824660917
GCF_000022305.1:NC_011992.1,291849,292290,0,-3.438814217404576,0.1148136634330294,60.91999816894531,56.54706289432364,0.5313862305188914,dinuc,0.3794316025759307,0.4942452660089602
GCF_000022305.1:NC_011992.1,428871,428980,0,-0.8218112917633608,0.0072412901660369,16.389999389648438,13.24235839050759,0.4376404562079782,dinuc,0.3692069251207049,0.3764482152867419
GCF_000022305.1:NC_011992.1,616967,617083,0,-0.4214851957716601,0.1176121209720872,16.80999755859375,15.180536713803535,0.5104747878390941,dinuc,0.3477265627274054,0.4653386836994926
GCF_000022305.1:NC_011992.1,645037,645152,0,-3.0254663715213206,0.1067927454429441,17.419998168945312,9.332773555286373,0.3851375247275658,dinuc,0.4232550514274977,0.5300477968704419
GCF_000022305.1:NC_011992.1,748651,748763,0,-1.4164727096075762,0.026064180014969,16.170000076293945,6.3706086980651015,0.2599691013327811,dinuc,0.5610952447051969,0.5871594247201659
GCF_000022305.1:NC_011992.1,1228912,1229004,0,-0.0567168321911798,0.0253266427857997,12.25,19.384609374963503,0.9184174238043332,dinuc,0.4285085774832931,0.4538352202690928
GCF_000022305.1:NC_011992.1,1316177,1316289,0,-2.751978554351264,0.1059147507096576,16.220001220703125,15.247613179003784,0.6395928552254523,dinuc,0.6623813884213263,0.7682961391309839
GCF_000022305.1:NC_011992.1,1346576,1346669,0,-2.357957814934871,0.0243696310328381,13.479999542236328,17.522244997865872,0.6939508192967981,dinuc,0.2256505745215855,0.2500202055544236
GCF_000022305.1:NC_011992.1,1370840,1370935,0,-0.8478811229085931,0.0412740012500782,9.719999313354492,5.325309702909574,0.2772265376998315,dinuc,0.8651801613670969,0.9064541626171752
GCF_000022305.1:NC_011992.1,1465910,1466098,0,0.8355202787947531,0.0192030098119052,22.590002059936523,49.53659287347264,1.0831560459301643,dinuc,0.3544830932578213,0.3736861030697266
GCF_000022305.1:NC_011992.1,1806223,1806341,0,-2.777613981107513,0.0391651550847282,17.660001754760742,3.4052099422234576,0.1306177876956064,dinuc,0.3834780574022286,0.4226432124869569
GCF_000022305.1:NC_011992.1,2016244,2016354,0,-0.6783767851980324,0.0905958139598346,12.499998092651367,22.02048031674462,0.8141741567877727,dinuc,0.3205774997112461,0.4111733136710807
GCF_000022305.1:NC_011992.1,2064370,2064464,0,0.3243183134999907,0.0303147110108458,14.779998779296877,12.246924142391933,0.5565894067795669,dinuc,0.28201467020658,0.3123293812174258
GCF_000022305.1:NC_011992.1,2897602,2897718,0,-0.9252345292673724,0.0668663485976186,17.670000076293945,15.258662677075776,0.4889638066594498,dinuc,0.3827467101321303,0.449613058729749
GCF_000022305.1:NC_011992.1,3468043,3468159,0,-0.8118968483906067,0.0677486718631845,17.229999542236328,13.305907330645812,0.5271593404265028,dinuc,0.4981928763341318,0.5659415481973163
GCF_000022305.1:NC_011992.1,3473157,3473495,0,-4.2717410165619665,0.0150343193130245,46.81999969482422,34.986907978229205,0.442097558542356,dinuc,0.2752613773652633,0.2902956966782878
GCF_000024285.1:NC_013205.1,116494,116582,0,0.3508667998012351,0.0175908158518275,9.119999885559082,27.633351004306277,1.3601895493289502,dinuc,0.5572515149872078,0.5748423308390354
GCF_000024285.1:NC_013205.1,121920,122032,0,-0.642658935132061,0.070446544836131,16.799999237060547,17.069344161275794,0.6066864663125374,dinuc,0.4027930759977941,0.4732396208339251
GCF_000024285.1:NC_013205.1,273383,273473,0,-0.0867683613337077,0.0685218340819148,10.890000343322754,32.63501775117727,1.4926586382571292,dinuc,0.320825945146006,0.3893477792279208
GCF_000024285.1:NC_013205.1,322370,322464,0,-1.0761983730339029,0.0288867512851619,11.229999542236328,14.053335123969486,0.6175634664698461,dinuc,0.3300005127438828,0.3588872640290448
GCF_000024285.1:NC_013205.1,328628,328724,0,-0.7429888105881436,0.0913843327525273,12.31999969482422,21.134081134080724,0.8998255359606006,dinuc,0.3735605200051643,0.4649448527576917
GCF_000024285.1:NC_013205.1,423753,423851,0,1.2201397726263954,0.0564329886492688,11.510002136230469,44.33386487047929,1.81565260488276,dinuc,0.504442577053689,0.5608755657029578
GCF_000024285.1:NC_013205.1,424967,425061,0,0.3317369185202796,0.0296479514783518,10.960000991821287,19.73957329497568,0.7950257158653418,dinuc,0.4186491344606644,0.4482970859390162
GCF_000024285.1:NC_013205.1,440110,440211,0,-0.5756422222243466,0.0590937798880055,11.799999237060549,12.58804526358308,0.4994859600129382,dinuc,0.3589907439465577,0.4180845238345633
GCF_000024285.1:NC_013205.1,548300,548395,0,-1.1725773824645525,0.0599624059666494,13.479997634887695,14.79944610802958,0.534526861430384,dinuc,0.1295896472749501,0.1895520532415996
GCF_000024285.1:NC_013205.1,561864,561970,0,1.113616242241767,0.0198625197991991,11.40999984741211,37.128713621851645,1.409246249434899,dinuc,0.6039940909226433,0.6238566107218425
GCF_000024285.1:NC_013205.1,631635,631727,0,0.5613764106379526,0.0124011122343609,11.35999870300293,23.33948621822571,0.9589560543926532,dinuc,0.4787336847609261,0.491134796995287
GCF_000024285.1:NC_013205.1,633939,634036,0,-0.3563585028463495,0.0442866368017387,12.26999855041504,6.6666855834164584,0.3012518400421858,dinuc,0.4584879156837722,0.502774552485511
GCF_000024285.1:NC_013205.1,643727,643825,0,-0.080918220515063,0.00038322962764,12.210000991821287,11.413006316315183,0.501438044452692,dinuc,0.6350926309937066,0.6354758606213466
GCF_000024285.1:NC_013205.1,645435,645526,0,1.2270488212963222,0.1015523286615016,10.629999160766602,23.40541421096161,1.047942571270978,dinuc,0.484042868707373,0.5855951973688747
GCF_000024285.1:NC_013205.1,1147404,1147502,0,-0.4881030426876256,-0.0001413490603995,12.049999237060549,26.77729341111153,1.0687150826657008,dinuc,0.4346961273736171,0.4345547783132176
GCF_000024285.1:NC_013205.1,1423020,1423114,0,1.14765983797951,0.0243102143076313,12.090001106262209,14.635879545209129,0.6546782620047833,dinuc,0.4765236835674329,0.5008338978750643
GCF_000024285.1:NC_013205.1,1446994,1447089,0,-1.1208580684375613,0.0247500130516931,15.670001983642578,7.34914405621387,0.3232756061914756,dinuc,0.4905108166667793,0.5152608297184724
GCF_000024285.1:NC_013205.1,1462171,1462274,0,-1.2958207543827127,0.0391903996094181,16.219999313354492,5.2858679647865685,0.2373132239181958,dinuc,0.3829377555370856,0.4221281551465037
GCF_000024285.1:NC_013205.1,1468938,1469036,0,-0.4276850282091274,0.0581408442175074,10.079999923706056,9.269375166625712,0.4632650422730353,dinuc,0.7761235477341365,0.8342643919516439
GCF_000024285.1:NC_013205.1,1485501,1485590,0,0.2595754805480923,0.0274058334412367,12.610000610351562,11.027591964155638,0.5245055881043044,dinuc,0.4762922517914417,0.5036980852326784
GCF_000024285.1:NC_013205.1,1485863,1485954,0,-1.1042353746429592,0.0446593433106466,11.260000228881836,9.259658897892832,0.3804165015028634,dinuc,0.3330435583720277,0.3777029016826744
GCF_000024285.1:NC_013205.1,1527993,1528086,0,-1.5459668902302546,0.0600939246644408,11.879999160766602,13.551645423702736,0.5491387591492625,dinuc,0.4103793914965326,0.4704733161609735
GCF_000024285.1:NC_013205.1,1545909,1545999,0,-1.3259321712555436,0.0285144179636258,13.499998092651367,4.067486281150822,0.2125626083155033,dinuc,0.3395794656213667,0.3680938835849925
GCF_000024285.1:NC_013205.1,1566016,1566101,0,1.3020810058754024,0.0258156915162768,7.779999732971191,31.21326638313152,1.6454911806057444,dinuc,0.5200364979166978,0.5458521894329746
GCF_000024285.1:NC_013205.1,1616212,1616326,0,-0.7685499642750319,0.119248606122008,17.43000030517578,10.157586221931124,0.4140640280030123,dinuc,0.4677823671685857,0.5870309732905937
GCF_000024285.1:NC_013205.1,1656264,1656384,0,-0.5192717369791138,0.0187492962741471,19.329999923706055,22.417537353771007,0.6755011190839698,dinuc,0.6167636596168108,0.6355129558909579
GCF_000024285.1:NC_013205.1,1691038,1691148,0,0.2707455027553043,0.0703354317176901,16.229999542236328,18.13721464709993,0.7362413880750491,dinuc,0.3429292904823288,0.413264722200019
GCF_000024285.1:NC_013205.1,1770837,1770934,0,-0.5718077833225121,0.0284478188452039,11.870000839233398,35.85923719789934,1.2863577810782394,dinuc,0.4122492297976787,0.4406970486428826
GCF_000024285.1:NC_013205.1,1863334,1863401,0,-1.1012902769816657,0.1179990670300411,5.899999618530273,14.55772309913143,0.8079280853728404,dinuc,0.4923882939774531,0.6103873610074942
GCF_000024285.1:NC_013205.1,1968378,1968475,0,0.1350445058869785,0.0557617692110754,13.030000686645508,23.939017520563308,0.9754653827965856,dinuc,0.3742761191742566,0.4300378883853321
GCF_000024285.1:NC_013205.1,1999109,1999200,0,0.6981857916637277,0.0770639878881869,14.369998931884766,12.64439532072534,0.617883184443335,dinuc,0.3509117664081185,0.4279757542963054
GCF_000024285.1:NC_013205.1,2232568,2232665,0,-1.822988318493998,0.0152993175145883,15.169998168945312,19.81608276422198,0.7425403339627272,dinuc,0.4795484487765721,0.4948477662911605
GCF_000024285.1:NC_013205.1,2271923,2271994,0,-0.0780316257071388,0.0934374231455146,8.8100004196167,18.001949026583688,1.1149419153514095,dinuc,0.5135531282610123,0.6069905514065269
GCF_000024285.1:NC_013205.1,2765097,2765206,0,-0.486831953767583,0.0361205281712179,16.689998626708984,8.476966888520142,0.3725390794341218,dinuc,0.4124387574957215,0.4485592856669395
GCF_000024285.1:NC_013205.1,2772836,2772928,0,1.4461964749417373,0.1062725717226284,12.809999465942385,38.51356234013291,1.6878848529122834,dinuc,0.3827384501970464,0.4890110219196748
GCF_000024285.1:NC_013205.1,2776070,2776160,0,0.2934993125409547,0.0432992716710961,9.950000762939451,20.048314638110913,0.9275340618931404,dinuc,0.5045179973945421,0.5478172690656382
GCF_000024285.1:NC_013205.1,2777338,2777436,0,-1.4790759340305322,0.0552689292675319,12.850000381469728,19.92363014598063,0.7933794436968935,dinuc,0.6294485433654416,0.6847174726329736
GCF_000024285.1:NC_013205.1,2789700,2789792,0,0.3884026545255813,0.0321269708789054,9.410000801086426,37.1897589857474,1.5980643929431513,dinuc,0.3564454382333064,0.3885724091122118
GCF_000024285.1:NC_013205.1,2791543,2791629,0,-0.7682801943316108,0.0746957046157618,12.669998168945312,23.177419139149485,1.14706923854204,dinuc,0.3616168701186819,0.4363125747344437
GCF_000024285.1:NC_013205.1,2825248,2825341,0,-1.344729190697456,0.045931119077183,14.240001678466797,5.128566112592703,0.2467362833354794,dinuc,0.4882000804349953,0.5341311995121784
GCF_000024285.1:NC_013205.1,2825817,2825912,0,1.1758722697193098,0.0482592312143092,11.039999961853027,21.07372102860147,0.8986645340738515,dinuc,0.3879854060529337,0.436244637267243
GCF_000024285.1:NC_013205.1,2841127,2841228,0,0.0611471228759976,0.0473627821739343,10.89000129699707,21.47311562390974,0.8950433067826489,dinuc,0.4079007598113323,0.4552635419852667
GCF_000024285.1:NC_013205.1,2846599,2846691,0,0.7713322749992428,0.0576432891122256,9.210000038146973,25.66084689583913,1.110300777153541,dinuc,0.7160439988881461,0.7736872880003717
GCF_000024285.1:NC_013205.1,3001511,3001603,0,-0.6582673127366927,0.0326410821555662,13.370000839233398,21.536437559399996,0.8311870758534855,dinuc,0.4132807330589169,0.4459218152144831
GCF_000024285.1:NC_013205.1,3002760,3003069,0,-1.640997476024011,0.0721419528040542,40.33000183105469,59.46131811222123,0.8379851718766126,dinuc,0.4531253619754103,0.5252673147794645
GCF_000024285.1:NC_013205.1,3018648,3018755,0,1.5809549903705786,0.0735138757424274,12.479999542236328,40.59674459196733,1.6458825886190735,dinuc,0.4863561482619944,0.5598700240044219
GCF_000024285.1:NC_013206.1,10288,10381,0,-0.2763282871071711,0.0241339803776687,12.40999984741211,7.402617528788845,0.3486933177667599,dinuc,0.3776999030910392,0.401833883468708
GCF_000024285.1:NC_013206.1,48025,48115,0,-2.7901147929564063,0.0321106776615351,13.860000610351562,6.436079529207298,0.2908667541573453,dinuc,0.5206808580866054,0.5527915357481406
GCF_000024285.1:NC_013207.1,65846,65939,0,0.163656257604488,0.0857670451115943,13.749998092651367,6.362469131623168,0.3069993175994846,dinuc,0.2974014495287104,0.3831684946403047
GCF_000024285.1:NC_013207.1,68155,68248,0,-0.8477334891353498,0.0418667050678921,10.220001220703123,19.613235431349327,0.9015818713655128,dinuc,0.4667735522946633,0.5086402573625555
GCF_000024285.1:NC_013207.1,80110,80214,0,0.1810648248271241,0.0663732841387049,12.849998474121094,30.02922945623385,1.0630854893770785,dinuc,0.5488212694273167,0.6151945535660216
GCF_000024285.1:NC_013207.1,81824,81915,0,1.2915584951183774,0.0878459202722597,9.84999942779541,25.27305261046665,1.138215608575415,dinuc,0.4618989396957315,0.5497448599679913
GCF_000025305.1:NC_013740.1,4300,4386,0,0.1857473241269107,0.0787064679573936,7.71999979019165,23.024919285321253,1.0442183250533952,dinuc,0.4520371192639322,0.5307435872213259
GCF_000025305.1:NC_013740.1,48427,48516,0,-0.8726072877215161,0.0491093691167105,11.179999351501465,17.421134478138974,0.8780394799678914,dinuc,0.4925033646490412,0.5416127337657518
GCF_000025305.1:NC_013740.1,51128,51222,0,-1.5575378206406296,0.0693606608190174,9.940000534057615,8.19411069011638,0.3692029883022547,dinuc,0.7204347598356244,0.7897954206546419
GCF_000025305.1:NC_013740.1,90210,90277,0,1.8469541515939891,0.0715815149565578,7.069999694824219,28.42948205811874,1.9269829930417444,dinuc,0.5252031334634734,0.5967846484200312
GCF_000025305.1:NC_013740.1,311127,311591,0,-3.213477395864901,0.0307440491389606,59.17000579833984,60.649351805858906,0.5663279843860138,dinuc,0.3327339198636994,0.3634779690026601
GCF_000025305.1:NC_013740.1,387286,387435,0,1.7959060096239694,0.1178240425056022,14.450000762939451,45.552189229190894,1.2872170413264514,dinuc,0.3718955149581621,0.4897195574637643
