rfamseq_acc,seq_start,seq_end,label,seq_length,nupack_Tm,nupack_hill_coeff,nupack_amplitude,nupack_mean_exposure,nupack_MFE,nupack_max_stem_length,nupack_max_loop_length,nupack_gc_content,nupack_sd_pair_prob_10C,nupack_sd_pair_prob_80C,nupack_fit_status
CM002917.1,3231656,3231279,0,378,82.76408195369994,4.147371962429266,0.5923571316818177,0.4558479553648879,-82.14833068847656,36,21,0.5793650793650794,0.4211015971517973,0.4936109104540985,ok
PZGG01000004.1,65421,65076,0,346,53.13950977072137,3.6747841202727534,0.24152144641666917,0.6546990371263304,-43.5372428894043,20,33,0.44508670520231214,0.6128326158118093,0.6906757967876925,ok
QUIV01000038.1,3467,3125,0,343,27.54043520854588,2.2112199111712196,0.3473388691059853,0.6081700237855475,-44.22572326660156,17,29,0.49271137026239065,0.574874032054214,0.6332255363030123,ok
LT840184.1,961286,961623,0,338,79.24209021243071,4.396299397370481,0.6004007449299289,0.47356654796290404,-84.23280334472656,21,28,0.5207100591715976,0.435374671491173,0.5155488483696443,ok
ACCL02000019.1,74194,73835,0,360,81.3393864174828,3.8020564532443886,0.613130862093308,0.6046858883896946,-51.26585388183594,26,41,0.48333333333333334,0.5634965700213106,0.6475961692774008,ok
BLZR01000001.1,1376242,1376582,0,341,49.87901926361323,7.41215435439111,0.3149492164782892,0.6090255341434433,-36.38322448730469,34,20,0.33724340175953077,0.5162028104331738,0.6972726596281767,ok
QKRB01000044.1,596304,596659,0,356,75.02248776788014,4.0575071073638735,0.29858748708040284,0.4465950397835123,-97.53239440917969,32,18,0.5814606741573034,0.42226941879015134,0.4722533747121289,ok
JACYLQ010000017.1,8703,8369,0,335,87.21645342251499,3.546516440145464,0.5983382843838059,0.5451042846726896,-46.67073440551758,50,37,0.41194029850746267,0.5096035402719549,0.581519888917597,ok
CP016447.1,4247,3894,0,354,94.99999998178741,2.940691728984443,0.3893914183067678,0.3573846405474111,-127.81150817871094,81,10,0.5847457627118644,0.3360134587974583,0.3782613282777004,ok
MCIF01000002.1,2714317,2714700,0,384,93.46781046110341,2.1055987135349055,0.5144268705420405,0.42446046031715534,-95.1898193359375,73,15,0.5703125,0.3910234436225289,0.4544849668654711,ok
FONL01000001.1,262464,262120,0,345,77.83701687198243,4.748247185110455,0.5962057649260165,0.5793540062813656,-55.935302734375,34,37,0.4666666666666667,0.5421228386358168,0.6216027915534582,ok
JACHYE010000006.1,102313,102613,0,301,57.12018064726799,5.045439231776238,0.24777385859727807,0.4832886746016851,-65.97608184814453,47,20,0.5249169435215947,0.43955473101664344,0.5267693386585212,ok
AZGM01000076.1,26225,25876,0,350,68.55981795494354,5.7196949890403666,0.6417744047733255,0.5605317384955723,-55.4941520690918,26,26,0.46,0.5036399793044484,0.6278099870979994,ok
VEXB01000015.1,16248,16562,0,315,77.03656214079015,5.014066199526797,0.5923344092065614,0.4839686711616859,-59.60792541503906,33,24,0.4603174603174603,0.44794171941720506,0.5258514969092737,ok
AM412317.1,3653037,3652701,0,337,75.67266101283249,4.022612161282648,0.6392641527355296,0.5769324214691197,-42.190208435058594,38,35,0.3560830860534125,0.525381538889479,0.6310152644986864,ok
BIFR01000001.1,5215438,5215112,0,327,79.72588833236209,4.539135927322372,0.5930951804323934,0.6064200734581043,-45.83631896972656,33,36,0.4831804281345566,0.570532391152777,0.646480341703703,ok
CP004044.1,1169745,1170090,0,346,87.44463849675677,3.662701734891143,0.5917521382922425,0.5401870938294171,-71.47299194335938,28,31,0.48265895953757226,0.5069784324412537,0.5748475782209702,ok
CM001240.1,2348328,2348689,0,362,59.09742053008524,2.9535024170231945,0.9036586324716653,0.6332632605614051,-32.02897262573242,25,25,0.31215469613259667,0.5137674746280518,0.7363775222322975,ok
CP061336.1,1888852,1888545,0,308,48.00696068378643,6.561373826086119,0.2519946796437036,0.6403117852525549,-35.11266326904297,20,25,0.3961038961038961,0.5648803329962679,0.7045140389429561,ok
QTXP01000003.1,160308,160005,0,304,56.26352747530205,3.6319423150663606,0.41006013110618755,0.7217979711048663,-21.425161361694336,8,33,0.3782894736842105,0.6565142387327096,0.7796126674664497,ok
AP024096.1,4722560,4722194,0,367,76.02464439736876,4.884318005740926,0.6021848157124803,0.5536512737603813,-61.5782470703125,26,17,0.4986376021798365,0.5137132505982378,0.5993926921887754,ok
GL891982.1,311809,311496,0,314,52.45849135773586,6.7971884628964725,0.19005636801327958,0.529632058448282,-52.65849304199219,45,22,0.3853503184713376,0.4828555139948633,0.5768523442549478,ok
KZ478059.1,97051,96728,0,324,52.46370410998975,9.309313137986107,0.19887365327999562,0.5125654883774091,-58.09925079345703,24,14,0.49382716049382713,0.45994771709171484,0.5735026352298875,ok
LDXJ01000058.1,202972,202606,0,367,45.09551510879363,12.30663834952261,0.056979978228258954,0.6036035058733694,-52.80896759033203,56,27,0.5613079019073569,0.5759400729745392,0.6222405035766502,ok
CP027194.1,857883,857531,0,353,60.827734333469614,5.922170504551244,0.3793861559123496,0.5180453080968268,-75.28355407714844,58,29,0.49291784702549574,0.463364827205571,0.579023810827431,ok
LT699767.1,1005042,1005382,0,341,84.72762249042604,3.516292717378353,0.6138078871594306,0.5442960836784064,-47.456695556640625,22,22,0.39589442815249265,0.4999027927441245,0.5875936081275832,ok
CP001810.1,1884995,1884674,0,322,48.72907028616937,7.6306911673824125,0.18975048623212531,0.7250535368315787,-27.22906494140625,15,50,0.4409937888198758,0.6648651116346997,0.780044382160379,ok
LDJR01000010.1,33427,33765,0,339,69.97925574648491,3.6565609493006237,0.4894902971800944,0.5084773578134183,-50.97222900390625,40,20,0.44837758112094395,0.4579470438636219,0.5579576409824907,ok
CP003344.1,320314,320632,0,319,63.60225618258645,4.912326419549449,0.6744006409305785,0.5715461615749929,-41.860679626464844,28,9,0.4200626959247649,0.4852799510288725,0.6629742957752299,ok
QFBC01000003.1,384670,384301,0,370,50.86353180790381,8.89128439771367,0.11406228332062884,0.45137606681162046,-95.88504791259766,20,15,0.6270270270270271,0.41723450370178644,0.4866875909532722,ok
LTBA01000009.1,74609,74263,0,347,46.375536670516524,7.554247629895119,0.2274338470620999,0.7264014576140773,-21.917091369628906,27,55,0.3688760806916426,0.6472790174350255,0.7898735310807805,ok
JACGAG010000016.1,13533,13845,0,313,45.45691619462242,9.838477284005872,0.28651074591274567,0.5725513167230821,-36.50222396850586,35,29,0.35782747603833864,0.4526304758929465,0.6682847872134299,ok
JACWZY010000003.1,137164,137499,0,336,52.54806668251228,7.660451814032599,0.27958295015650286,0.5166232321583659,-51.99346923828125,43,21,0.40773809523809523,0.4457555190784296,0.5920115065032633,ok
CM009896.1,787839,788157,0,319,65.85330447198896,5.247354437186979,0.48138750428593735,0.5186073507058104,-57.6543083190918,28,12,0.4952978056426332,0.4653548911038679,0.5777919779070116,ok
FOJY01000010.1,107472,107147,0,326,52.46784009861593,2.5486583966005996,0.38721448040667694,0.782166601370088,-19.614482879638672,6,62,0.3895705521472393,0.7311936606398336,0.8234883892047714,ok
CP004121.1,2373835,2374124,0,290,71.9320351688976,3.510969438818346,0.6952989727301878,0.48170156115319046,-42.200660705566406,55,23,0.3793103448275862,0.4139885881980085,0.5479674238064544,ok
BIFR01000001.1,4796179,4796535,0,357,84.09747179154773,3.2651144828874314,0.6249057423411343,0.5332593947203824,-66.27780151367188,24,26,0.5294117647058824,0.4905709046278789,0.5754668665188878,ok
LGSS01000009.1,34236,33887,0,350,49.87253672979307,5.919974867167199,0.2738411048084247,0.68482649571024,-31.980857849121094,11,29,0.36857142857142855,0.6133051234374578,0.7487643214550511,ok
SLUQ01000003.1,435697,436099,0,403,94.8542445859759,2.925622331456027,0.3037444813653331,0.38949561742961997,-140.24932861328125,31,14,0.6476426799007444,0.3726621974777648,0.40603957002388236,ok
JWHR01000109.1,13433,13754,0,322,38.197187249893915,3.7642597962979414,0.4893379666679134,0.5861236578329817,-42.851505279541016,61,21,0.40993788819875776,0.49216067630685717,0.6532709881857905,ok
CAJVAS010000021.1,53480,53837,0,358,82.21539557344772,5.021549401777461,0.5658471464016408,0.3861465797165588,-88.5017318725586,76,13,0.5,0.3602985474107842,0.41687286707940785,ok
VDCQ01000068.1,38616,38934,0,319,94.99999999751559,1.9893865626332354,0.2447226063553577,0.4612977279103377,-84.70064544677734,24,14,0.6081504702194357,0.4451390711044202,0.47661147608017346,ok
GL891979.1,737857,738168,0,312,92.09119449372105,1.9716054161349024,0.6810836993825173,0.5446800354631367,-48.078285217285156,43,22,0.38782051282051283,0.4998000449679718,0.5841074019803059,ok
WBXO01000007.1,12213,12519,0,307,73.53563705639138,4.955106019534895,0.618902912034726,0.45318066412220065,-69.40199279785156,33,13,0.501628664495114,0.4068232773018106,0.5060952413685957,ok
BOPZ01000001.1,81706,81366,0,341,76.01496696427871,5.140315566411987,0.595552393104017,0.6077297275772059,-41.79666519165039,43,48,0.39002932551319647,0.5699357405449191,0.6519628205938952,ok
CP061336.1,1765219,1765567,0,349,51.21720525414958,7.984794331075069,0.2678860131997231,0.5428239737756018,-51.207542419433594,31,26,0.3524355300859599,0.4677474815113839,0.6201318827168286,ok
JACMKR010000595.1,4161,3853,0,309,87.11813136247731,3.3375079147164017,0.6090280527010294,0.5612842171436246,-43.12184143066406,17,32,0.40129449838187703,0.5233252263398195,0.5999314377141876,ok
FOWD01000035.1,13289,13600,0,312,59.08758064950694,7.003222481504736,0.5418876925221747,0.5459067286266934,-41.132381439208984,28,37,0.34294871794871795,0.4616584658699306,0.6463097201454858,ok
PDCJ01000001.1,1813535,1813236,0,300,71.63000079004293,4.54131557270268,0.651625462244081,0.6922786509732853,-22.71009635925293,10,49,0.31,0.6336817171326232,0.7554158866077134,ok
FOHN01000009.1,52479,52794,0,316,54.079796687181116,5.83967348183997,0.3086895430733979,0.5445069394980769,-41.831077575683594,25,28,0.4177215189873418,0.47836898649653986,0.6099110262371027,ok
JAEQNC010000007.1,98972,98601,0,372,48.43465541283863,7.753338789388761,0.10268464944323913,0.4865353705651865,-94.78141021728516,20,21,0.6048387096774194,0.4531112992369882,0.5163823727845225,ok
CP003261.1,753642,754025,0,384,83.99823295344167,1.6540456249212485,0.7489272275253283,0.5582882091432855,-70.74076843261719,29,48,0.4010416666666667,0.5063568522329851,0.6022316894531689,ok
JAGSOJ010000001.1,1307780,1308095,0,316,61.61960461515287,4.909183475763512,0.662975704884355,0.6208889477406699,-29.317535400390625,27,23,0.33544303797468356,0.5268363944865646,0.7179695620184791,ok
CP025746.1,2919154,2919463,0,310,47.71439429644147,6.286933841075161,0.29957816617486277,0.622335423338888,-26.790882110595703,22,40,0.3225806451612903,0.5344309712506449,0.6962336251544285,ok
QXHL01000079.1,4971,5335,0,365,94.99978690695798,3.1121033327401504,0.41843086061087104,0.4591824121533213,-90.02483367919922,29,14,0.5178082191780822,0.43714860340756034,0.48123208093538467,ok
FQVH01000001.1,266415,266093,0,323,93.13262751232249,2.602563119601561,0.5405280541570338,0.5903513860902069,-52.737571716308594,27,14,0.49226006191950467,0.556852577206957,0.621768312389004,ok
JACIIU010000011.1,79061,79377,0,317,94.99999997872605,2.8787912620398397,0.5977117134791394,0.5126375107843576,-64.63151550292969,21,24,0.4921135646687697,0.4792568908148433,0.545022720658002,ok
CP009788.1,571182,571502,0,321,47.28248091222452,3.5540606811655215,0.16565775511532038,0.4652246383481424,-85.34521484375,33,22,0.5638629283489096,0.43430766450741887,0.4900730123074947,ok
LTBA01000017.1,2745,3049,0,305,68.38200063017896,5.268400984374421,0.6616773508711226,0.546687309796677,-35.901885986328125,34,16,0.34098360655737703,0.4829488487088864,0.6205989315663049,ok
AE006468.2,3018773,3019082,0,310,77.20625335388496,2.4455903662391067,0.718055465003212,0.6523872407103862,-33.448612213134766,18,66,0.35161290322580646,0.5908381556342991,0.7071549151869594,ok
MLQS01000017.1,344700,345061,0,362,52.36781240610177,11.69120466538955,0.29834548165577573,0.5428206786865674,-49.13452911376953,56,14,0.4171270718232044,0.46092964094755634,0.6474028708423573,ok
CP002987.1,437395,437778,0,384,77.94074241103007,1.8200017054259128,0.7651559177024018,0.5895858692309921,-54.49497604370117,33,28,0.421875,0.5308925096848133,0.6393069561599742,ok
JACHBK010000003.1,382802,382403,0,400,48.496881825360965,6.918362036048648,0.10580271690329834,0.46698471186616825,-110.7803726196289,39,25,0.615,0.4348229845402879,0.4951116823711767,ok
FCNR01000048.1,79669,79305,0,365,48.15878025743107,5.773450326987699,0.18432171971527478,0.5754727057317515,-51.015220642089844,48,29,0.4575342465753425,0.5252370531604073,0.6179650239206386,ok
MLBF01000020.1,52784,52459,0,326,41.8531600019135,4.471138012898151,0.2811611243398878,0.6710641715370604,-39.36015319824219,24,42,0.4325153374233129,0.6049113922976248,0.7193533819883223,ok
QWBU01000001.1,315556,315191,0,366,44.996846867934025,5.897684498030656,0.1135253633755014,0.5337340159906144,-88.1073226928711,15,15,0.5956284153005464,0.5000592311607214,0.5598781560283626,ok
LMQY01000001.1,219233,219597,0,365,48.58371207788839,4.27890600219562,0.09273817172716475,0.40962068385010153,-121.83499145507812,31,12,0.6493150684931507,0.389699611265191,0.42601491065099095,ok
FOKI01000006.1,15700,15405,0,296,75.66789553338978,2.8313677932007812,0.7026218156444441,0.7015603126591127,-23.492704391479492,16,34,0.34121621621621623,0.6386926703305981,0.7595526876881248,ok
KE993509.1,131456,131143,0,314,86.33548610456931,2.8317837117169433,0.6399875289005682,0.6916602186755433,-26.98193359375,10,48,0.37579617834394907,0.6470606324015487,0.7341405854910453,ok
HF995943.1,32954,33277,0,324,70.01041963912844,4.286105335671602,0.6785223998961212,0.5408948288208174,-43.09659194946289,34,12,0.36419753086419754,0.473640242509336,0.6112484679190652,ok
BMJD01000021.1,23721,24010,0,290,82.62181062819523,4.202948744967888,0.5916685576484693,0.5044834969547373,-45.57421112060547,55,27,0.42758620689655175,0.46997767581865546,0.5426890858417585,ok
CP000673.1,1309977,1310297,0,321,61.05623905733236,4.567938236428258,0.4443796885558852,0.5459828471494494,-47.059024810791016,28,36,0.37383177570093457,0.481248791979891,0.6103738691553952,ok
BDHH01000006.1,117934,117611,0,324,52.987324847967486,4.535950433299587,0.3210301483935316,0.7308560295684146,-30.75639533996582,14,49,0.3950617283950617,0.6667998073291287,0.788022575627421,ok
FOXR01000010.1,12086,11685,0,402,94.99999999997304,3.2522521581525283,0.5846054613542422,0.5694290465585601,-73.72127532958984,30,20,0.5248756218905473,0.5402060750296334,0.5989402281400775,ok
KE150418.1,115056,115373,0,318,49.409352042392264,5.674403378386713,0.2503202578993009,0.6112808003582065,-32.3585205078125,45,17,0.3742138364779874,0.5465068755804646,0.6677944264843891,ok
CP029002.1,2579187,2578804,0,384,51.80912616944363,5.320029888603707,0.22615624538307133,0.6586232879286747,-43.65398406982422,31,40,0.4453125,0.6070516401144557,0.7054382343239107,ok
VTZU01000095.1,14664,14347,0,318,71.93109611779155,1.602972399777983,0.8250616017798027,0.7024657812513307,-25.587446212768555,21,39,0.36477987421383645,0.6401536699181795,0.7538294953474561,ok
LNQB01000070.1,88421,88020,0,402,94.99994807180695,3.3378173426314155,0.4640984908884627,0.43645754376375406,-122.46832275390625,54,23,0.6616915422885572,0.4139602971892385,0.45936443210972705,ok
CP058649.1,3646069,3645686,0,384,62.50369039339134,4.715603904948698,0.4517989531729365,0.6522974347586425,-37.85650634765625,27,26,0.3828125,0.5906730347119852,0.7150928783325933,ok
PJNH01000004.1,198405,198721,0,317,65.3905294985405,5.534082932974304,0.4784792267608061,0.458424240763686,-61.29317855834961,30,21,0.40063091482649843,0.40563895974651243,0.5187242207682763,ok
FNXB01000016.1,4020,4414,0,395,94.99999999673665,2.5332615787286823,0.3753417975557745,0.41791553016490807,-109.82522583007812,30,10,0.6,0.3952990785446941,0.4397450330336611,ok
CP001560.1,2475831,2476169,0,339,53.315234315640566,5.101977203922828,0.15379371732943253,0.5002873679594494,-65.21143341064453,23,17,0.49557522123893805,0.4680423048036581,0.5304982914452853,ok
QMFB01000009.1,309880,310250,0,371,82.95394254362186,4.655036738556854,0.5740712656458771,0.45232220539281975,-100.66963195800781,29,14,0.5768194070080862,0.4238737407082124,0.4850200660808367,ok
JAERJD010000002.1,423121,423456,0,336,81.40019492736265,4.415901340499239,0.589135387887489,0.5350810433702843,-58.74842071533203,21,13,0.4642857142857143,0.5009193702727958,0.5730351907413421,ok
SMCR01000008.1,150629,150300,0,330,82.40547698638376,2.7129936554799734,0.6681608249935165,0.5934760383743815,-49.28502655029297,30,24,0.41515151515151516,0.5416249158139125,0.6420597840923448,ok
JABWCS010000213.1,76213,75899,0,315,77.14379346215074,4.777864938338819,0.5993659089335475,0.43933381996062576,-66.75699615478516,56,25,0.4888888888888889,0.40101470306799464,0.4830354269197437,ok
FUXA01000015.1,5787,6125,0,339,64.87030910986459,5.976773674241581,0.6866292143677251,0.47034316369121276,-50.505882263183594,48,14,0.3805309734513274,0.39562102543952393,0.55919528423092,ok
JABBPN010000005.1,164510,164834,0,325,59.383852815824824,4.664799674512685,0.26227688553292233,0.5045460483393075,-72.04914855957031,18,26,0.5507692307692308,0.4633444809597242,0.5452581987090137,ok
SNYK01000003.1,232477,232824,0,348,82.95155266882338,2.72447215110514,0.32656131403583954,0.4477939676511067,-94.7267837524414,33,15,0.5948275862068966,0.42302459595127756,0.47087530331044936,ok
CP007739.1,1920949,1920555,0,395,44.99722453252593,7.906795655643866,0.09449457211462664,0.6090252893076483,-61.17030715942383,13,30,0.4911392405063291,0.5738630776610811,0.6354282429697845,ok
AYYI01000018.1,32787,33118,0,332,56.53368076454923,4.804495773775088,0.25257630072934956,0.4831851860692791,-66.21763610839844,31,22,0.43373493975903615,0.43790904235608474,0.5266827554709619,ok
SMAL01000002.1,438967,438602,0,366,62.81119794291775,4.492783857880474,0.4008309464946038,0.7155847776031775,-29.960979461669922,26,36,0.34972677595628415,0.6615192571474923,0.7696589144398928,ok
LMLK01000021.1,105831,106178,0,348,80.33674686968203,5.006825770205652,0.5757009222560052,0.4105408967468093,-78.43417358398438,49,9,0.5,0.3810058359559009,0.4455178406256738,ok
BORS01000014.1,58046,57721,0,326,94.99999999919073,2.873555062107175,0.5735960772113491,0.4947256534954729,-65.62921905517578,24,11,0.5184049079754601,0.46219359240287855,0.5266704402072362,ok
SOML01000014.1,19717,19403,0,315,47.22604686051592,3.22690220268303,0.27432602185383054,0.5657523707342934,-43.418739318847656,57,31,0.3746031746031746,0.5187445232509286,0.6031916474517278,ok
LGTO01000007.1,2503832,2503526,0,307,63.05484406421709,5.229049499922948,0.3947218514386065,0.6686612358850875,-31.660701751708984,17,53,0.38436482084690554,0.617174759857642,0.7238076438546123,ok
LDZF01000003.1,262048,262501,0,454,49.900604580966395,3.17944270701079,0.21411963363349834,0.5066443824901247,-102.82618713378906,20,20,0.5110132158590308,0.4715103705006943,0.5352602478628978,ok
CP000253.1,1668651,1668350,0,302,75.88111184334235,4.224053443849059,0.6307170971281645,0.7074742679172535,-24.178205490112305,24,92,0.32450331125827814,0.6578652017286793,0.76095661511077,ok
GL834305.1,880696,880370,0,327,79.90127649699069,4.137547733477719,0.6080795974185254,0.5841491840943761,-56.92463684082031,21,48,0.5229357798165137,0.5434846560854004,0.6282272158516444,ok
VNJI01000068.1,4210,3913,0,298,51.43253031482716,3.411146091799689,0.21102607720674554,0.5047161455989201,-64.09058380126953,36,14,0.5469798657718121,0.46899148261465906,0.5349906665573824,ok
JPXI01000040.1,39355,39680,0,326,82.0636654554248,2.6224677448067237,0.3781681891764132,0.42899614694112675,-99.84357452392578,38,12,0.6349693251533742,0.3996496818936566,0.4561092902251024,ok
FNUL01000002.1,135247,134902,0,346,55.673902318276596,5.9546282297308695,0.28839879489572273,0.6346298233008291,-44.753299713134766,20,45,0.3872832369942196,0.5774510907068321,0.6930739474207188,ok
HF987526.1,34702,34344,0,359,48.847869766038244,3.4344790698583867,0.2690332832127532,0.6776960992999917,-37.9045295715332,17,61,0.403899721448468,0.6298171306430453,0.7163419132617008,ok
JACMIC010000001.1,764968,764652,0,317,47.12514753373977,4.236637438146213,0.31809672786890597,0.5974784939093162,-41.40473937988281,53,15,0.4227129337539432,0.5279076943170723,0.6526659261049941,ok
CP024123.1,1783373,1783733,0,361,73.69632187191394,4.2389814800063,0.6454703017744198,0.5488289864971764,-46.3546142578125,24,13,0.4182825484764543,0.4938757344541472,0.6070374884320802,ok
SLYC01000016.1,52780,53123,0,344,77.43551200500947,2.22133427030177,0.7344596401253394,0.5459168201472089,-56.14160919189453,36,24,0.39825581395348836,0.4845109811193621,0.5999287699164377,ok
JACDUU010000004.1,115091,114767,0,325,93.43846956771993,2.6601212225387174,0.5752092304337648,0.5730300547618151,-52.711395263671875,31,20,0.46153846153846156,0.5381230943745697,0.6059531704316166,ok
FR886185.1,11924,11555,0,370,59.63492637830049,5.4674941208389445,0.2918804220977774,0.7279045683434254,-31.293895721435547,12,33,0.372972972972973,0.6821092461608872,0.7761947569328386,ok
CP002582.1,165593,165910,0,318,39.69476008149315,19.99999999999906,0.041035711169299605,0.6057781649651873,-39.40918731689453,23,26,0.3805031446540881,0.5814491247530339,0.616319474919072,ok
CBXI010000038.1,49295,49608,0,314,45.97979331188275,6.92695321366942,0.2692779971850116,0.6364015469085887,-41.62220764160156,24,31,0.35668789808917195,0.547533058335702,0.7072660313497917,ok
FQZO01000003.1,574147,574474,0,328,77.82524702014283,5.814423313739901,0.5674930392418696,0.4673407028363237,-58.43565368652344,20,32,0.4054878048780488,0.44042100897634573,0.5013575696232979,ok
PDDX01000001.1,3703759,3704096,0,338,56.821019710688816,6.407366894437626,0.3632877438139904,0.5304438784213952,-56.12788009643555,22,11,0.4556213017751479,0.4629276359075211,0.6036180405743629,ok
CP025084.1,2579829,2579490,0,340,46.9720534041671,6.168330679068717,0.19849049286136317,0.4907502267457902,-62.745113372802734,37,12,0.46176470588235297,0.43217124627315223,0.5394505301118327,ok
HF997672.1,14247,14611,0,365,56.93012204145917,4.3105446538246115,0.23991995104366592,0.46329457409053126,-96.69206237792969,37,22,0.4849315068493151,0.42261338577457486,0.5012914199631342,ok
AYSO01000020.1,467253,467584,0,332,68.62735414825974,4.129384371200591,0.7020886725923858,0.5547136030245251,-45.972755432128906,41,26,0.3373493975903614,0.47934217521357597,0.6316905955768451,ok
FQTU01000006.1,92612,92289,0,324,47.353115601377,7.104529977443009,0.21388334505067963,0.6644225400815007,-33.24411392211914,45,21,0.42592592592592593,0.5955892340038976,0.7229587282754981,ok
JAEEGB010000045.1,98303,98624,0,322,79.27229786375906,3.141979103634065,0.6581387960135846,0.5824522571908682,-38.82929229736328,23,20,0.35714285714285715,0.5296852043364135,0.6329323907870034,ok
SUMG01000002.1,243621,243306,0,316,61.905793931325505,5.420303489304424,0.5907465631135864,0.6016298892615558,-38.6229362487793,29,23,0.43670886075949367,0.5202136439934815,0.6896100083336466,ok
KK036986.1,442701,443016,0,316,88.86621725669698,1.8273230838315702,0.7087255257126499,0.5331640818325974,-61.317420959472656,28,22,0.43670886075949367,0.48481524320511826,0.5749584338456618,ok
LMEO01000012.1,302546,302200,0,347,64.2564170438316,4.241557555775492,0.2726272971467603,0.4918338379867193,-67.09442138671875,51,24,0.4812680115273775,0.4573115245832795,0.5262820044522736,ok
VIGC02000012.1,31123,31446,0,324,82.23484861879923,5.53748536623835,0.5544605608306301,0.4612643566562931,-89.49857330322266,23,14,0.5987654320987654,0.43969548401575737,0.4881195890242019,ok
LXJR01000011.1,91589,91960,0,372,63.218093227898706,4.26703585927284,0.2771600248906163,0.4052590045121233,-95.43944549560547,54,11,0.5806451612903226,0.36862107557677704,0.441606211412792,ok
BX470251.1,3369603,3369926,0,324,63.5154965443373,5.4425412478195945,0.4796567321195403,0.5502851967599557,-40.18964767456055,46,29,0.404320987654321,0.4904557772787274,0.6169098845339487,ok
CP058557.1,1389464,1389813,0,350,58.42375021071285,6.017362503169918,0.5382111035086119,0.5604250128102546,-42.55647659301758,56,45,0.3942857142857143,0.47009359544464874,0.6583951245776359,ok
LIUT01000003.1,451165,450824,0,342,63.475405255932095,4.4515128585276384,0.3629107577411613,0.5498098074261055,-57.69670867919922,24,24,0.5175438596491229,0.5023755040875877,0.5976920488459012,ok
JACHXU010000013.1,55358,55676,0,319,81.40456278172877,4.6426937496213245,0.5818111126503924,0.41102566073760444,-81.50950622558594,56,15,0.5830721003134797,0.3794845073469387,0.44719051134665033,ok
BIXY01000019.1,36546,36884,0,339,71.1050417847471,5.852945057726209,0.6120826391374241,0.4754991153601975,-68.77244567871094,22,7,0.5014749262536873,0.43071962372870237,0.5305878423200997,ok
CP011058.1,2830842,2831162,0,321,81.2647190766528,5.591445451238305,0.5573104362987338,0.43944761443535035,-75.13419342041016,56,19,0.5295950155763239,0.41676171158152164,0.4679739542330968,ok
CP117255.1,1731371,1730981,0,391,47.72417330145311,5.896827136649672,0.1308373077181293,0.5118592932693069,-94.23279571533203,20,33,0.59846547314578,0.47522040227139384,0.5426551796875321,ok
CP061336.1,123204,123524,0,321,65.24527482423188,7.156011723462792,0.6498176283306714,0.4901947792674515,-45.97062301635742,39,14,0.37383177570093457,0.42951138674911843,0.5703546797849596,ok
JAPJZI010000001.1,1019972,1020317,0,346,54.992504714810245,5.168816616628937,0.15899527150574316,0.42563825563854324,-99.1955795288086,42,17,0.5924855491329479,0.39437422257191257,0.4556742758806756,ok
RHLK01000012.1,95651,95992,0,342,94.49620262131172,2.9202118910385115,0.5434196286265358,0.45722095279330643,-93.99600982666016,38,14,0.5789473684210527,0.4269591496430488,0.48677434787651386,ok
OCMF01000005.1,87219,87539,0,321,54.49137959550552,5.369565149829419,0.299031289523764,0.5257082176401964,-43.352725982666016,26,21,0.3925233644859813,0.46481254444542,0.5849046181640072,ok
PGLV01000001.1,353481,353799,0,319,72.0607526892936,4.663128453004021,0.6425952628664171,0.5267980233790526,-52.264915466308594,24,13,0.4169278996865204,0.4716729518473796,0.587367804196765,ok
FOXR01000002.1,78017,77695,0,323,48.28504587397638,6.2310181049472035,0.0878677262127166,0.5117616495946231,-70.12967681884766,32,14,0.5572755417956656,0.48670633450762524,0.5337044293882244,ok
LR590481.1,154508,154842,0,335,49.951111148964785,7.290263590857777,0.20267156310802287,0.5503226474851971,-44.65724563598633,27,26,0.3701492537313433,0.49118788098164784,0.6060109305510089,ok
JYNH01000124.1,3209,3552,0,344,51.19492974219178,6.108506658756656,0.22261091284250684,0.5318109894145394,-61.576969146728516,39,13,0.4680232558139535,0.47578102599300437,0.5840502696738098,ok
CP061336.1,1482026,1482348,0,323,67.30858315523568,4.397998356719654,0.7082354988114827,0.5857638930296525,-33.15224838256836,32,24,0.3622291021671827,0.5066928663457168,0.6685176239141696,ok
LSFN01000044.1,65530,65205,0,326,35.2074328097065,4.824110797135063,0.22035498851326057,0.6233053595254185,-44.08314514160156,16,52,0.5061349693251533,0.5775381396255425,0.6521181434053205,ok
AQRA01000014.1,70404,70705,0,302,72.76146055543944,4.233369635768228,0.6531771163522504,0.5669185536026822,-39.477542877197266,31,19,0.38079470198675497,0.5093158677522941,0.627550979502156,ok
FMJL01000075.1,7374,7023,0,352,48.79215067549836,6.185794634306035,0.2472156240415181,0.6954078310895139,-31.08043670654297,24,28,0.39488636363636365,0.6262311570018936,0.7555293156600161,ok
BOPZ01000017.1,21328,21029,0,300,53.435627808993615,6.831377210382309,0.24553204326223776,0.6621166269680361,-32.29053497314453,15,45,0.37666666666666665,0.6047635450671036,0.7209159148596052,ok
CP007161.1,437383,437074,0,310,66.4624591835783,5.475458577717383,0.6768472558692892,0.5745181971814205,-43.154441833496094,24,13,0.4096774193548387,0.5037009512000877,0.6548205600094712,ok
