rfamseq_acc,seq_start,seq_end,label,seq_length,nupack_Tm,nupack_hill_coeff,nupack_amplitude,nupack_mean_exposure,nupack_MFE,nupack_max_stem_length,nupack_max_loop_length,nupack_gc_content,nupack_sd_pair_prob_10C,nupack_sd_pair_prob_80C,nupack_fit_status
CP059261.1,2003572,2003512,0,61,75.39900702140918,1.2623129027263946,0.13746041198589865,0.44742650320565086,-22.07793617248535,16,10,0.7213114754098361,0.43889835184724996,0.4543619779715509,ok
CP001022.1,216092,216276,0,185,93.63073970128116,3.1282577975163957,0.5955597283784291,0.4727885418948301,-38.436378479003906,23,16,0.44324324324324327,0.4401342535249999,0.5054233490762126,ok
CP060697.1,462643,462791,0,149,40.87043501002686,8.03620819244509,0.03145014737335616,0.4323517973894319,-53.51069641113281,37,8,0.6845637583892618,0.42054380168371414,0.43984114464234203,ok
JXYS01000029.1,3639,3428,0,212,94.9999996094073,3.1451744461690025,0.553321831468718,0.6043273056918322,-34.82394027709961,12,23,0.5,0.5755879894853203,0.6330813389930166,ok
CH672395.1,2226,2162,0,65,51.37126462217233,1.5975919185365202,0.5035870787595738,0.663502066925911,-9.254186630249023,8,19,0.46153846153846156,0.6198720416535924,0.6980954018855282,ok
CP048630.1,3281215,3281087,0,129,54.30376958548072,5.304800930762419,0.11026846857871314,0.5063411000136178,-35.99424743652344,15,10,0.6744186046511628,0.4837417206364563,0.5279527249041804,ok
SOHE01000005.1,8473,8323,0,151,47.29359013726236,6.566883165014201,0.1805661673228814,0.45721751060921306,-37.575599670410156,47,12,0.6357615894039735,0.4020508657218724,0.5037791436517015,ok
AP009389.1,667698,667820,0,123,53.25137031946435,19.999999999999996,-0.004331061379786005,0.49838846648790364,-33.864044189453125,18,18,0.5284552845528455,0.4952307331204962,0.49512593794187976,ok
CP003326.1,2041590,2041489,0,102,56.95157773997478,3.589342377162655,0.4623975229252296,0.6894332343666535,-7.629156112670898,19,37,0.3137254901960784,0.617593539502013,0.7531765447177696,ok
LSVF01000004.1,169236,169474,0,239,17.828298420049848,2.0872081315770417,0.5835868014600547,0.5606266770215881,-40.79255294799805,13,16,0.5062761506276151,0.5285702167121841,0.5834179090018832,ok
BJCC01000019.1,42509,42362,0,148,54.722680506556856,5.154285186105196,0.24569261603010867,0.5587255422000076,-23.18600845336914,32,13,0.43243243243243246,0.5099414163964466,0.6055571778624022,ok
MAPZ01000019.1,46345,46182,0,164,77.21080734142146,3.3287295722559023,0.6630211770242311,0.6922604333884844,-11.821693420410156,16,47,0.38414634146341464,0.6363584718115868,0.7473013605414964,ok
VTOY01000013.1,28127,28422,0,296,90.78097541250065,3.5175698491969243,0.5863864508409304,0.5367880384499365,-61.293212890625,16,27,0.5337837837837838,0.5057943570482596,0.5688009036482596,ok
CP000284.1,1286474,1286696,0,223,45.43394170292131,7.705350841957494,0.09989897886321453,0.5205733177882111,-54.40389633178711,13,15,0.5695067264573991,0.48435574335697446,0.547883843241947,ok
LT629302.1,325299,325524,0,226,67.43335779078932,5.052457550156991,0.6784728389177855,0.5591659720883229,-34.43805694580078,15,26,0.3893805309734513,0.489243982118943,0.6366359702141473,ok
CP040695.2,1512981,1513290,0,310,28.92913775915128,19.999999999961773,0.4990069707826312,0.3936757522055508,-111.54981231689453,21,11,0.7258064516129032,0.39075604733959934,0.39333356599539815,ok
CP000492.1,2145138,2145261,0,124,69.31223897987907,5.551884280508014,0.5918997805145063,0.5826791723778292,-16.03696060180664,20,19,0.45161290322580644,0.5317206951845028,0.6424468965255444,ok
LGTO01000002.1,273398,273621,0,224,67.87749958683277,6.1909753372663054,0.6396490982336329,0.5491518330127758,-32.385459899902344,24,14,0.4419642857142857,0.4924593140857616,0.6198520518732631,ok
CP000031.2,3720079,3719985,0,95,74.84728982462144,5.988901436566836,0.5794274851856713,0.41953102618929533,-27.896530151367188,30,8,0.6842105263157895,0.3879566155161587,0.4595207406128306,ok
AFVQ02000215.1,8338,8113,0,226,45.83463639261841,4.692397490774391,0.2465677690402096,0.626317324028094,-30.266510009765625,22,35,0.504424778761062,0.5665980988598605,0.6736312270245948,ok
PRLP01000058.1,4923,5152,0,230,88.07948891910178,3.3001660998773192,0.6070239036915606,0.4706735336738455,-48.08599853515625,56,16,0.5521739130434783,0.433356365006183,0.5084136345143551,ok
LDOU01000016.1,58117,58242,0,126,94.99999999992211,2.6975127240066996,0.5467215518232034,0.46709897859384625,-35.47577667236328,18,21,0.48412698412698413,0.4350454842075899,0.49775289125141886,ok
NFLE01000001.1,315749,315516,0,234,51.80711415717595,4.831648953614164,0.23826802546952108,0.5576032940758114,-44.38326644897461,35,10,0.5897435897435898,0.5062853391824783,0.6032695841607856,ok
VOLS01000008.1,39796,39938,0,143,21.50536506798167,1.4285368709439268,0.7315483211915003,0.5892110327313347,-16.213268280029297,16,27,0.36363636363636365,0.5426641104222855,0.6243565435285265,ok
CP001616.1,2637202,2637346,0,145,94.99999694735308,3.228634581969917,0.3785496301886016,0.4072168348382215,-50.93573760986328,19,6,0.696551724137931,0.38818753928141825,0.42645284963430335,ok
CP003032.1,1232206,1232005,0,202,94.54623221677986,3.107813592016813,0.5944782693417572,0.5538081508730511,-27.773151397705078,45,33,0.4900990099009901,0.521722711116397,0.5863950143881248,ok
WBJZ01000017.1,46765,46863,0,99,59.474101626187235,19.999999999999996,0.1479789347393451,0.45367421213800396,-31.721702575683594,28,11,0.7272727272727273,0.4487977491362314,0.4720247528679077,ok
BMDT01000023.1,1731,1843,0,113,39.0661214808743,11.13557522016688,0.11953549646963557,0.5402204749668269,-22.92563247680664,34,15,0.3805309734513274,0.48904391818119564,0.5623737510764453,ok
JAGJEC010000002.1,979045,978954,0,92,19.061381949357063,1.6541494163631707,0.667317644769089,0.7693799242766043,-7.811089038848877,9,38,0.40217391304347827,0.7289833602741604,0.7983866480880869,ok
LR733556.1,1139816,1139884,0,69,78.8633678850589,4.960351143068416,0.5843326687755376,0.8208893803619021,-4.551558017730713,7,34,0.2463768115942029,0.7874029876063391,0.8594021291297099,ok
CM000961.1,2289775,2289961,0,187,14.260849626498239,0.6645906798268654,0.740439189826393,0.5871016968912142,-42.44102478027344,13,22,0.6363636363636364,0.5630512428468817,0.6055414697315101,ok
JAGSND010000004.1,218930,219042,0,113,63.77463125340642,5.869485492803598,0.5114045263343151,0.45080636732432683,-23.156814575195312,14,14,0.4424778761061947,0.3899321799995958,0.5208393025546972,ok
VLLR01000001.1,747468,747644,0,177,70.2814929124318,6.254530752891537,0.6090387121114639,0.5502031911297799,-24.416690826416016,19,16,0.423728813559322,0.5062214993386859,0.6057068607613445,ok
JACDUA010000081.1,3401,3538,0,138,56.9812480044344,4.519962424985105,0.07655184963877032,0.48214411615388225,-41.26011276245117,24,14,0.644927536231884,0.4689349217580839,0.4946047664614435,ok
CP019697.1,178154,178212,0,59,79.49346654694035,5.61158678206848,0.5605142903513459,0.4581255254598419,-16.279815673828125,12,9,0.559322033898305,0.4333866865831496,0.48903778090900607,ok
MWQY01000007.1,46865,46713,0,153,79.30482966115166,4.844044731844008,0.5841563810722581,0.5179478946992072,-32.487518310546875,15,9,0.5620915032679739,0.48512755462291984,0.5557600597410475,ok
CP032508.2,72133,72370,0,238,60.13962041908139,5.518949891454057,0.16504707089869586,0.44919314183073894,-75.87986755371094,39,11,0.6764705882352942,0.4241118939754607,0.4760969867974206,ok
NUDY01000033.1,44891,45073,0,183,66.61502718009142,3.9912818320242893,0.6023575796914262,0.5487707634401168,-24.61748504638672,21,9,0.4426229508196721,0.4791834610569066,0.6179349668155119,ok
DS499654.1,378553,378386,0,168,91.99086267312256,2.0973725581824234,0.5093033675310789,0.6867182199637226,-16.243974685668945,33,27,0.36904761904761907,0.6529012868081892,0.7167693800056071,ok
KI518150.1,180,324,0,145,78.35221414648525,3.1986798933968332,0.6615077211363747,0.6314029647848233,-14.501317977905273,14,40,0.4,0.5772788547392796,0.683897823210807,ok
CP001684.1,682427,682595,0,169,48.15988261311508,4.578045867208721,0.14309539982883274,0.47969150781479947,-48.45684051513672,27,9,0.6331360946745562,0.44697686591811736,0.5066067170876433,ok
WSFT01000042.1,8822,9031,0,210,50.11437616195568,5.221900284455717,0.3775377462218053,0.6038607991520711,-25.64859962463379,27,11,0.36666666666666664,0.5136978124838737,0.6833163878863968,ok
CP060714.1,3966985,3966877,0,109,56.26220623987008,6.9275392417286925,0.16759629674529608,0.4594697873555213,-22.034034729003906,27,11,0.5871559633027523,0.4273211173670665,0.49582419111395837,ok
PIQG01000001.1,683727,683829,0,103,92.55954906380228,1.4478152840855527,0.7363944940890579,0.517790427701139,-25.830219268798828,10,11,0.5436893203883495,0.47305391242513767,0.5555479214567762,ok
BORQ01000012.1,83475,83772,0,298,60.57981047325192,11.852145429299624,0.4655270947685119,0.4432490113358462,-69.01004028320312,36,17,0.5436241610738255,0.40271252525550816,0.514385389110651,ok
WTYC01000001.1,858074,857978,0,97,29.162074774982727,19.999999999999996,0.5030497702233209,0.4647990455457185,-24.10513687133789,27,11,0.6701030927835051,0.4611557854274927,0.46611781621206555,ok
JAGTTQ010000001.1,3860215,3859986,0,230,79.1261569127927,0.9200987143756127,0.8580918939581161,0.5769296607742257,-44.17904281616211,26,20,0.5652173913043478,0.5362163787949896,0.6095679092667604,ok
JQBT01000010.1,77313,77047,0,267,47.60463157485329,11.548570347219576,0.30166445469961845,0.6825793124556717,-19.04668617248535,29,17,0.36704119850187267,0.5599027475432,0.798831377086836,ok
CP003600.1,4093596,4093445,0,152,75.55046186611705,3.1182275128648556,0.4589593091615433,0.5376733635323543,-29.902576446533203,14,20,0.48026315789473684,0.4968356726447508,0.5764410470951773,ok
UGSO01000001.1,2792955,2792864,0,92,44.37613600819179,6.373556629149864,0.04483102984413434,0.5883054228392942,-23.25259017944336,12,23,0.5652173913043478,0.5740032178668357,0.5989352921948805,ok
MWZD01000012.1,213466,213320,0,147,94.29787487633372,2.384633392980416,0.3162641226071533,0.4575549256539622,-43.28415298461914,16,26,0.6802721088435374,0.4377276387102042,0.47581820802615715,ok
AQQY01000002.1,4134,4211,0,78,94.99999995713921,2.699534122446515,0.24888786580744687,0.5277867312945884,-26.307723999023438,7,21,0.6410256410256411,0.5129939451820246,0.5420160199309334,ok
FWFS01000001.1,365594,365371,0,224,89.44439696528413,3.3619686922445067,0.5975344499785652,0.4775226509221584,-59.444828033447266,31,13,0.6339285714285714,0.44360774381749657,0.5119406240410415,ok
MIEQ01000018.1,53950,54152,0,203,76.098163205573,3.165161888896891,0.4084003390036584,0.52539302680943,-37.745094299316406,26,13,0.5024630541871922,0.48971827927894684,0.5595287042752617,ok
JACHIN010000013.1,130371,130484,0,114,76.87474860164669,3.84473790830703,0.6385185635934221,0.47865022627150583,-24.185062408447266,28,8,0.631578947368421,0.42823071738047774,0.5308005953493972,ok
CP001720.1,1767918,1768016,0,99,52.87551961000221,4.5326678850077995,0.18208918062839996,0.6180325147706299,-14.72732162475586,9,14,0.5151515151515151,0.581589129335981,0.6505478427543897,ok
SMCR01000003.1,279269,279340,0,72,38.109716135050824,1.9829234743912099,0.537581845407097,0.7039104034342017,-7.710383415222168,17,11,0.5138888888888888,0.6461097382954218,0.7476791415954916,ok
BMOS01000039.1,1091,1272,0,182,76.95065924642152,4.618445548369213,0.6064698216404417,0.5572833327989338,-28.911067962646484,22,17,0.45054945054945056,0.5161110612354309,0.6031868470775357,ok
CP046884.1,1233431,1233328,0,104,81.47987330571553,4.449817568057996,0.5873842672517842,0.4928862216756699,-23.654911041259766,13,12,0.5769230769230769,0.45945050955972644,0.5302062054057277,ok
LYVF01000175.1,40597,40693,0,97,48.62512809393617,5.637547306141116,0.33253328535103405,0.49797441621217414,-17.439624786376953,12,9,0.4742268041237113,0.4102865231215121,0.5735455840148713,ok
FTOM01000007.1,176090,176288,0,199,94.99999999707796,2.66996445732413,0.2911981384222779,0.46827331941780703,-63.59865951538086,30,6,0.7135678391959799,0.45113482442824526,0.4845355982134341,ok
CU207211.1,1844328,1844211,0,118,53.942325043206736,6.497996402278123,0.3238509217821275,0.6181326259293721,-14.894832611083984,14,16,0.4830508474576271,0.5460845580850577,0.6924632224721138,ok
RYYU01000001.1,1532669,1532854,0,186,47.96564442113192,5.431602540199546,0.16262448402037855,0.5910529031220859,-28.441692352294922,16,17,0.489247311827957,0.5483656037629854,0.6264141466646619,ok
FOXW01000005.1,184816,185075,0,260,49.22206636529884,7.677237378424581,0.2609949621290032,0.5839858310926795,-36.25664520263672,25,31,0.4076923076923077,0.5030809490677076,0.6598419600994909,ok
CP017256.2,98393,98579,0,187,45.13570338013722,8.465639754285506,0.1724921993586952,0.6735039161061516,-19.745906829833984,13,21,0.3850267379679144,0.6065667621533084,0.7241985631966229,ok
JAAIWM010000002.1,671534,671355,0,180,71.17818175825983,5.42700233708273,0.6235811437657353,0.6448377629965522,-19.212783813476562,8,23,0.4111111111111111,0.5960256819945976,0.7024643039481553,ok
JWHR01000007.1,9140,8921,0,220,51.92059148796348,6.5962963463966435,0.30409869607962203,0.7197193906654453,-16.910221099853516,8,26,0.36363636363636365,0.6434517353495324,0.7946460212345238,ok
JROS01000084.1,57104,57199,0,96,77.9732768411266,4.353603837061495,0.6101809164090688,0.5635678236231422,-15.014107704162598,8,11,0.53125,0.5214608673863492,0.609551160505547,ok
QIBX01000001.1,93276,93117,0,160,69.07062290087943,2.809756457321335,0.3175896471101632,0.5062265156961904,-42.473365783691406,29,12,0.675,0.4732164259393772,0.5360145169927762,ok
CM009896.1,1781591,1781682,0,92,44.460117231505514,8.265224411953495,0.09171691887414868,0.5841637928783202,-15.374155044555664,16,17,0.5108695652173914,0.5486023933379376,0.6101603271709651,ok
CP036425.1,403759,404030,0,272,71.43674882362217,4.918948263588412,0.638767816149292,0.45046870591907334,-54.755088806152344,28,12,0.45588235294117646,0.3963394767347918,0.5113733098947736,ok
AP012050.1,2258189,2258301,0,113,23.173812281007912,2.025680242745965,0.6948315132065699,0.5491485061110875,-17.0500545501709,26,13,0.45132743362831856,0.494568430958367,0.5881385647935553,ok
LT906446.1,2191431,2191668,0,238,49.71103727161138,5.4481405193031724,0.263749359053741,0.666952987629848,-27.222148895263672,11,29,0.3739495798319328,0.6010862568974831,0.7240827997600724,ok
CP087164.1,5176369,5176531,0,163,94.99998385516753,3.3210165629459,0.3308626708353784,0.409686523132397,-64.42378234863281,15,10,0.6932515337423313,0.3935064923821405,0.4262315301769347,ok
BKZQ01000006.1,29182,29332,0,151,94.99995701389754,1.1923703164682578,0.4331934647319796,0.5737713121056898,-31.954185485839844,13,14,0.5827814569536424,0.5502616974037994,0.5932866197093777,ok
LYXE01000170.1,24975,24809,0,167,74.79211016528286,4.488614539646636,0.6268913429228395,0.49318741260284443,-31.917524337768555,51,14,0.5808383233532934,0.4441818349854648,0.5465656881440641,ok
BAXA01000015.1,3047,3250,0,204,69.40345175659668,6.2253202629709845,0.6192354609879752,0.5199152921074733,-29.248374938964844,31,17,0.45588235294117646,0.4715883905704303,0.5803875656310413,ok
CP000804.1,5069889,5070020,0,132,78.2599892107396,5.742370581308898,0.5662831939071867,0.36692300815293927,-42.10268020629883,29,7,0.6893939393939394,0.3407566916004965,0.3998128359726646,ok
CP000821.1,3268743,3268680,0,64,64.68753924334462,4.866199966494879,0.2592163671985668,0.46586497278775557,-17.342798233032227,16,9,0.578125,0.4344132598690551,0.4993148228987094,ok
JWHR01000112.1,38301,38185,0,117,73.25848879552831,5.709702207310677,0.5980968187429724,0.6697224106374747,-10.541167259216309,18,23,0.3076923076923077,0.6305202536078663,0.7176162810725095,ok
CP042266.1,296098,295946,0,153,41.85071225741057,10.160455707537587,0.014848861516236656,0.40027339039322113,-50.9964599609375,20,7,0.7124183006535948,0.393579091446284,0.40432458384370784,ok
CP002216.1,2041037,2040963,0,75,45.69495934325221,2.5883626302649385,0.2452162138979812,0.6280695137489343,-13.42300796508789,7,19,0.49333333333333335,0.5935678033978995,0.6551238814440387,ok
PUFI01000005.1,53228,53483,0,256,67.0904242883247,4.982729019840704,0.6868885563747762,0.5517438009071373,-35.63994598388672,25,12,0.359375,0.4784539233247012,0.632373660629616,ok
CP049860.1,867841,868056,0,216,51.51273901080451,7.6149502339117925,0.27917250362694773,0.5226051368187611,-36.146202087402344,29,15,0.4305555555555556,0.44705557674182006,0.6000159054051851,ok
LXYH01000023.1,19806,20014,0,209,46.140427314791964,9.35528188569134,0.08625645158291673,0.5516729994790298,-49.39121627807617,18,18,0.5885167464114832,0.5171347206675097,0.5793790888089297,ok
GL349423.1,24078,24278,0,201,45.76705266282468,4.5343162794813,0.34227690252408194,0.6259342162340501,-22.57135772705078,20,20,0.36318407960199006,0.5451859877935016,0.6886621176963695,ok
JADBEM010000001.1,4776910,4777175,0,266,29.451558211193753,19.99999999993828,0.4974287101069772,0.37394058200651603,-94.37916564941406,29,12,0.6879699248120301,0.3696629262914264,0.3787851304428662,ok
JH992959.1,28353,28263,0,91,51.49280724602904,7.173719663226058,0.14426043576388092,0.7628945565342603,-8.575960159301758,4,21,0.4065934065934066,0.7246305285531519,0.8011691564807478,ok
DF820472.1,161032,160966,0,67,16.301941261960774,1.5502152618255254,0.6243169708719017,0.6132156361031039,-12.95444107055664,20,11,0.417910447761194,0.5811812207182149,0.635948464802343,ok
BMEV01000012.1,20694,20448,0,247,68.55138675548908,5.499644994982572,0.6482702883313339,0.5781532714569924,-33.586021423339844,19,26,0.4574898785425101,0.5191092728835569,0.6468116643046196,ok
AKFP01000059.1,15825,16059,0,235,48.17542155806209,6.102392715536598,0.24936416572751002,0.5435174935912749,-39.719818115234375,18,27,0.4553191489361702,0.4729248384800263,0.6037778696342545,ok
JPMD01000003.1,99269,99093,0,177,58.49214094611889,4.5550436570115505,0.3003587127127295,0.6678464173712987,-18.580284118652344,31,18,0.384180790960452,0.6190363552190583,0.7150654632403566,ok
JACVXA010000007.1,79655,79437,0,219,83.39592365501298,5.642465276790554,0.5481828907023123,0.414985743110132,-81.53179931640625,26,9,0.7488584474885844,0.3959760362400405,0.4390213087879547,ok
JACSUD010000009.1,92693,92595,0,99,94.99849851709972,2.3501049963989367,0.4153428773217158,0.7044242341106476,-12.1253023147583,9,25,0.40404040404040403,0.6783135802331858,0.7284823108118199,ok
CAUI01000023.1,309804,309717,0,88,58.55002382461797,5.6357605250030405,0.49160380969386785,0.601027497133613,-9.022024154663086,13,11,0.42045454545454547,0.5192398543902741,0.6877477883996039,ok
PVNK01000107.1,3119,2889,0,231,41.61934817358284,11.25333490121547,0.03465567082067844,0.3876459062502271,-74.40421295166016,29,7,0.6883116883116883,0.3710550108160717,0.3978941623260069,ok
CP011058.1,4853459,4853643,0,185,94.99999727344179,3.8467564303450548,0.555816759060848,0.4687296973469142,-46.30733871459961,14,8,0.5405405405405406,0.44624811829224853,0.4931706997915209,ok
NFJK01000005.1,65404,65647,0,244,54.76929968270883,7.202792676952026,0.16509140559519725,0.5089906459309682,-63.06306076049805,26,11,0.6188524590163934,0.4735376383629309,0.5480423562537979,ok
CP146991.1,344592,344796,0,205,28.371854804745766,19.999999983655798,0.5022288394647789,0.48076410121941,-41.32056427001953,27,19,0.5365853658536586,0.47858625152931306,0.4833567278968592,ok
AYXY01000022.1,24468,24536,0,69,18.28927236360921,1.7038643300498464,0.6510101817119938,0.6414167016556247,-10.051591873168945,14,28,0.3188405797101449,0.6033353588521791,0.6685208531026646,ok
CP061281.1,1100953,1100771,0,183,74.97873212835955,4.309283394787365,0.32680104499876395,0.40736755175072203,-51.748573303222656,38,5,0.6666666666666666,0.38169047576078785,0.4348864576926785,ok
AP012224.1,1338378,1338217,0,162,56.43061584861491,9.873814670564634,0.3671589078065914,0.4778714048086437,-40.830101013183594,28,12,0.5617283950617284,0.41274268791212715,0.5679629479285032,ok
VDGG01000075.1,10969,11117,0,149,80.68812312148485,4.356052193746912,0.5948959243715579,0.5045247733810289,-30.771093368530273,14,10,0.4228187919463087,0.468285638043957,0.5445024395118823,ok
LWDV01000007.1,24702,24453,0,250,74.37252534265981,2.6649193504165987,0.724102498312974,0.6472548970866417,-21.429855346679688,22,25,0.364,0.5809101913192555,0.7075611318869812,ok
CP014226.1,3940266,3940379,0,114,22.943087596894312,3.120637957920411,0.5595292541746064,0.48014447096608154,-27.883432388305664,25,5,0.6578947368421053,0.4376709403644624,0.5062510891696246,ok
CP011477.1,3093626,3093770,0,145,45.38542441179951,7.809203226744308,0.06964549281430338,0.49868423185845145,-39.58304977416992,18,12,0.6620689655172414,0.4732817375111383,0.5184545820572676,ok
JADEXA010000091.1,12425,12569,0,145,52.141652448340174,6.308894565751988,0.1634411278869206,0.433545205876033,-32.42424392700195,44,8,0.5793103448275863,0.3938160142768268,0.4724352973992997,ok
AYZL01000020.1,44907,45082,0,176,66.79441108403343,6.3825742051334196,0.6451863853536909,0.5297373262304373,-30.21399688720703,23,15,0.42613636363636365,0.47117473066248955,0.6027251089987335,ok
HF990861.1,68618,68423,0,196,40.51309111176679,8.02863296720677,0.21635098283432386,0.786984762213367,-7.847186088562012,7,67,0.3112244897959184,0.7062522280382365,0.8336907064845545,ok
MPKA01000082.1,3330,3400,0,71,82.80673744537998,3.702075852833639,0.6100433370032227,0.5957723022772863,-10.431182861328125,13,11,0.4788732394366197,0.5561410975065476,0.6368439271991988,ok
BX842601.2,1073951,1073868,0,84,77.94915466955206,5.091892703511237,0.5848888213506935,0.4938327623015555,-16.999605178833008,19,18,0.5952380952380952,0.46058613856707026,0.5329200321546611,ok
KE159568.1,704445,704210,0,236,72.58668646096196,3.760410062408487,0.5098810375200903,0.622610553591714,-28.855466842651367,41,37,0.4830508474576271,0.574950093471376,0.6702287149290612,ok
CP014989.1,573474,573713,0,240,49.763551470462204,7.350189659051186,0.05995172458632808,0.467038091114222,-80.5127944946289,26,20,0.6875,0.44930461784319314,0.48367701871544794,ok
WKKI01000004.1,29270,29091,0,180,66.95034274652646,5.460447028838207,0.6715734175076388,0.5531764750760539,-25.003063201904297,40,14,0.5111111111111111,0.48449285634370787,0.6316856810219619,ok
AFGF01000211.1,1337,1124,0,214,57.56703074091174,3.006070178206624,0.30326818213268325,0.6816329274123057,-25.18764877319336,13,37,0.514018691588785,0.6398389262882588,0.7175101466679613,ok
CP058559.1,1455296,1455174,0,123,82.50916406181905,4.703495381599002,0.5751882842520368,0.516807302961286,-22.0105037689209,12,15,0.4146341463414634,0.48756952482340443,0.5505320137315616,ok
FQXZ01000011.1,3944,3830,0,115,58.1708890809202,4.801778774688046,0.21860391482585673,0.5890270542233337,-18.615917205810547,16,15,0.5043478260869565,0.5525428743394942,0.6248286482954565,ok
CADCSU010000036.1,43316,43108,0,209,48.27724760704435,6.808977628337763,0.2305483412929964,0.6420374158876588,-23.80839729309082,11,33,0.37799043062200954,0.5721553463822817,0.7029113419842222,ok
RZNY01000005.1,143765,144003,0,239,56.3030778642202,4.121747146122278,0.34525747851288724,0.5687959034083191,-39.878753662109375,19,12,0.46443514644351463,0.5101695349095343,0.6225134820456528,ok
PUEJ01000003.1,72470,72650,0,181,49.653959403195884,6.89412921969002,0.16923891174053918,0.45459622464696464,-47.875282287597656,20,12,0.6464088397790055,0.40612240632541563,0.4998555080986429,ok
JACHNH010000001.1,8229035,8229114,0,80,93.61934907632018,2.5838223278159096,0.44078683922017214,0.4872651970363548,-22.07557487487793,18,12,0.6875,0.46023962698024773,0.5126501703645656,ok
QWGA01000003.1,833337,833209,0,129,63.23410791172672,7.89331729536594,0.16932464671957648,0.5389512538004596,-31.321306228637695,18,9,0.6356589147286822,0.5221505127179418,0.5620148369790301,ok
PUFO01000066.1,9612,9380,0,233,50.872374094042875,5.50324454426019,0.3144619212801485,0.695600706825939,-18.91145133972168,16,30,0.4291845493562232,0.6199189211440037,0.7638310675363027,ok
LMOV01000024.1,108873,109024,0,152,94.99996724104005,3.8358699955094893,0.42921712460520733,0.3586060620959244,-55.2402229309082,52,7,0.7039473684210527,0.34137609032082233,0.3772184275171163,ok
SLWV01000007.1,28045,27871,0,175,82.46675958809335,3.3137658186421097,0.6305605935250532,0.7192823250841328,-15.864156723022461,11,43,0.4057142857142857,0.6744197905818556,0.7636731138203426,ok
CP003257.1,1784337,1784479,0,143,70.77043853339626,4.0369647377545865,0.6803484171066354,0.58751322676174,-28.718650817871094,29,21,0.4195804195804196,0.5207442362549622,0.6552042390918036,ok
CP001034.1,1151604,1151513,0,92,74.28728657286297,4.801478384138242,0.6184352111295268,0.472431641126398,-18.539419174194336,12,8,0.34782608695652173,0.4266614986044462,0.5242190893592631,ok
AAXG02000011.1,48096,48192,0,97,40.056562360702834,9.078561489200222,0.1010605438757779,0.6659175707871113,-17.397029876708984,6,28,0.5051546391752577,0.6255322748050023,0.6875969083455337,ok
HG322950.1,3918424,3918699,0,276,94.99999995470158,2.7395373686107125,0.4057733676510313,0.44146046629769486,-71.68470764160156,28,18,0.5833333333333334,0.4178522645710863,0.46415511208543037,ok
AP023368.1,4983870,4983594,0,277,45.752895254016934,9.359883840084233,0.1597170811359172,0.5832446224960339,-29.822927474975586,56,26,0.4296028880866426,0.5186614397686328,0.6349895572680518,ok
JXRP01000002.1,7468,7687,0,220,66.61434250121798,4.671742219985022,0.5840794293679954,0.5600670926451309,-34.54631423950195,24,11,0.4636363636363636,0.4949089995719839,0.6291149909867547,ok
FPIU01000002.1,559072,558901,0,172,64.84185103789659,2.7881356330425544,0.2678929948981967,0.5515776951721886,-40.2341194152832,13,27,0.563953488372093,0.5211170358202581,0.5785064256577217,ok
FR889527.1,90,315,0,226,46.13841962162044,7.5352867571665305,0.19433417034306727,0.5728000830036898,-26.748165130615234,35,35,0.37610619469026546,0.5051123946634334,0.6275076508490577,ok
WODC01000001.1,763696,763825,0,130,94.99997433498127,5.003731423265406,0.44665923991407136,0.41443323719899494,-45.854610443115234,33,16,0.676923076923077,0.40379186493419195,0.427370087907482,ok
AWQQ01000069.1,23447,23569,0,123,79.10127526925906,6.284579826251657,0.5497501240184307,0.5359539420872278,-26.407428741455078,11,19,0.4634146341463415,0.5154168196013984,0.5630480111033249,ok
JABBVZ010000062.1,9305,9456,0,152,53.76157549130006,18.890889402107884,0.04754398487285022,0.40180368592938037,-43.35087203979492,28,11,0.6052631578947368,0.3942842154269763,0.42108058265801707,ok
LDUR01000003.1,55020,54902,0,119,78.84235829280063,5.36663741636485,0.5728184864006574,0.48176332725903165,-21.897106170654297,23,12,0.4957983193277311,0.45330406528479145,0.5166033914456112,ok
WHSW01000049.1,8305,8474,0,170,94.99999995741577,3.0295119536841804,0.3978143114506311,0.45739488741519513,-59.37992858886719,19,12,0.6764705882352942,0.4358022170890897,0.47889406574653853,ok
FR899104.1,219245,219447,0,203,68.42859460432337,4.665304250189091,0.37214273757114347,0.5331198622691243,-39.54057312011719,19,22,0.5073891625615764,0.49518537537708146,0.573859131690121,ok
BBIW01000006.1,120090,119933,0,158,65.66683473510582,5.798065711215557,0.5798234690555075,0.5977046260062989,-18.828243255615234,17,24,0.44936708860759494,0.5366096198465196,0.6692920834734966,ok
JABBPN010000030.1,38207,38437,0,231,83.52461396444168,4.440692866182324,0.5262312569168246,0.48019665235707815,-47.73761749267578,39,21,0.48484848484848486,0.4531678044067496,0.5106000108074404,ok
CP001734.1,858227,858328,0,102,85.03923209509357,9.122167299405218,0.5096269159664115,0.4497080228077066,-32.14518356323242,13,11,0.696078431372549,0.4456178995586437,0.45582856729250515,ok
CM001441.1,4411221,4411047,0,175,48.85335815219236,6.82147777177517,0.2382641382538453,0.6715549849151788,-16.984821319580078,23,20,0.4,0.6010192616255499,0.7346833395006682,ok
MLYQ01000022.1,33244,33011,0,234,52.72997537200085,6.754753068091447,0.25323835047788446,0.6002065911709122,-32.19092559814453,30,30,0.4658119658119658,0.5389576924645813,0.6622360811618279,ok
