record_id,seq_length,nupack_Tm,nupack_hill_coeff,nupack_amplitude,nupack_mean_exposure,nupack_MFE,nupack_max_stem_length,nupack_max_loop_length,nupack_gc_content,nupack_sd_pair_prob_10C,nupack_sd_pair_prob_80C,nupack_fit_status
sample_2763,259,73.57787387737912,2.619490492394221,0.7337828593353691,0.7582932399527529,-12.460685729980469,31,45,0.2471042471042471,0.6898506585662572,0.8199186434952842,ok
sample_2764,397,94.99999999994547,2.426539095037601,0.6191583824589652,0.491934183962214,-78.78015899658203,37,18,0.5440806045340051,0.4536582555082853,0.5273545063498097,ok
sample_2765,263,91.17801270460464,2.1811609981349447,0.6665161300359013,0.4969901023225686,-58.177772521972656,19,9,0.532319391634981,0.452220300146057,0.5372075679876153,ok
sample_2766,179,48.90351158962753,8.998249354892573,0.17270978751216304,0.6820874951745335,-16.410110473632812,22,28,0.4245810055865922,0.6231689742417486,0.7381186487806383,ok
sample_2767,394,46.4129493532854,5.355055421849668,0.17504339078034264,0.49198498612316244,-82.31538391113281,53,11,0.5583756345177665,0.44508669955329605,0.5300599907518951,ok
sample_2768,187,44.69330582796358,5.108136096427156,0.1283343902605652,0.5638714229786762,-34.13680648803711,22,15,0.5347593582887701,0.5299543538042361,0.5897190878697856,ok
sample_2769,264,46.516107705089,5.938045958607136,0.28841860808889686,0.5880921240946902,-33.484397888183594,27,17,0.4393939393939394,0.5046456705726842,0.6565574457126208,ok
sample_2770,242,38.43028724829039,3.9697636040672704,0.3860741659729052,0.7669468392089679,-13.714031219482422,12,108,0.3140495867768595,0.6888578617749667,0.8216375274848806,ok
sample_2771,299,78.99590163726222,3.727332555891027,0.5313650505662146,0.501589206060494,-64.73103332519531,16,13,0.5418060200668896,0.4621442497119488,0.5417957990599858,ok
sample_2772,115,93.8325230735189,2.6604909791895057,0.5929176212403313,0.5785569461024833,-22.544403076171875,12,14,0.5478260869565217,0.5428820823375048,0.6122809911475733,ok
sample_2773,181,43.442236743131275,11.032703623330582,0.10989126529871796,0.6795079102932381,-18.17402458190918,15,27,0.425414364640884,0.6271644592865631,0.7115817045446896,ok
sample_2774,331,93.58710823916537,4.125347045431168,0.5560041372352114,0.4890586689351164,-78.87530517578125,16,13,0.5287009063444109,0.46800745177237285,0.5123939338618508,ok
sample_2775,408,84.07700597153102,3.5998341252412063,0.6088645281224463,0.48663725996285895,-90.96084594726562,33,14,0.5514705882352942,0.44762303098630574,0.526687214319585,ok
sample_2776,253,59.83101890707712,5.106284267880575,0.15552127653746556,0.4898767224483225,-64.29782104492188,22,10,0.6324110671936759,0.46576233449017224,0.5147448435125682,ok
sample_2777,319,49.8334369963417,7.431592253748657,0.20526424824434564,0.49517647102801005,-56.48951721191406,27,18,0.4702194357366771,0.43434659368868733,0.5525756486463345,ok
sample_2778,253,63.07890952299922,4.723181852233199,0.7617188566471628,0.7182677961455729,-10.600317001342773,52,40,0.2648221343873518,0.6160157553791825,0.8225173551563393,ok
sample_2779,121,81.05749951165626,4.810402908710303,0.5777385683205547,0.5214089641911263,-23.662443161010742,19,19,0.512396694214876,0.49135544182298124,0.5563213424748784,ok
sample_2780,273,46.232177820528584,7.772718276197101,0.1405677988881774,0.5337289484417572,-43.72444534301758,39,18,0.4652014652014652,0.4835516016869036,0.5730891517413621,ok
sample_2781,337,90.90969077281996,3.249716607394816,0.5983818334381439,0.5224452702302321,-67.79563903808594,17,22,0.5192878338278932,0.4884775636274246,0.5567273256332478,ok
sample_2782,353,75.29683900370537,5.186647799382021,0.5984316967462342,0.500953273196867,-68.53656005859375,33,20,0.4985835694050991,0.4623484917266577,0.5464562332452267,ok
sample_2783,250,85.67404584581475,3.410669444440219,0.44416754341768716,0.5079923594143827,-53.90357971191406,30,21,0.556,0.4799691271337267,0.5362220402703753,ok
sample_2784,428,71.90625759381128,2.9867786333917516,0.34013340431479794,0.5011525911584286,-97.31501770019531,18,15,0.5677570093457944,0.4677609030354396,0.5320868449589146,ok
sample_2785,242,29.888599529106955,3.8272085797402,0.7220611705531039,0.7764119013946077,-10.905317306518555,32,40,0.3305785123966942,0.6781565634736322,0.8379558331414264,ok
sample_2786,253,58.237838936895194,4.079835067878341,0.4710717428966088,0.6627862655728356,-22.378583908081055,20,63,0.383399209486166,0.5881448483574475,0.7322990222599451,ok
sample_2787,255,94.99999951817438,3.087413900036283,0.4737914200245762,0.5472877858065787,-52.777801513671875,17,21,0.5647058823529412,0.5220753341991257,0.5723764491575358,ok
sample_2788,379,76.66226332686296,4.757614507152057,0.6036283581147076,0.49231154262365395,-78.78418731689453,29,17,0.5382585751978892,0.4519499879185327,0.53793368700936,ok
sample_2789,397,86.09052809726327,2.563147616500903,0.5121686238526427,0.44984328929060285,-94.61416625976562,39,13,0.5768261964735516,0.4131273498147778,0.4838417712445792,ok
sample_2790,407,88.47328196831728,4.242827090068508,0.5669912505701731,0.4920415950298251,-91.42762756347656,24,14,0.5503685503685504,0.46643018567705086,0.5203202994815896,ok
sample_2791,253,46.09028412831857,6.869359159757396,0.15783613034135358,0.5075225512761866,-59.40022277832031,23,11,0.5573122529644269,0.4560671635330985,0.549368386666573,ok
sample_2792,48,83.27987090336275,3.7588194046799805,0.6050283306716953,0.5054015756508,-9.568811416625977,14,9,0.5208333333333334,0.46727944761445367,0.5451828503516551,ok
sample_2793,388,62.34651845980798,3.00140030097024,0.2592679946518861,0.48965137171989565,-82.41668701171875,25,16,0.5335051546391752,0.4575169238636985,0.5183922201546918,ok
sample_2794,239,46.94753319514675,6.016483902311632,0.16730590570192838,0.5071133653056905,-50.56449890136719,18,12,0.5146443514644351,0.4584376494340108,0.5465037540497878,ok
sample_2795,249,53.67700003659806,9.195002694688906,0.21186373700005146,0.503270790161754,-58.02668762207031,20,13,0.6224899598393574,0.4528533464662472,0.5640095460692496,ok
sample_2796,243,49.18680490671291,6.954896924319363,0.2328473258712066,0.6135536406903697,-32.72893524169922,23,31,0.4732510288065844,0.544758494451611,0.6759387304313049,ok
sample_2797,362,75.26856382714551,5.246851159441846,0.5564780398887273,0.457953642686643,-88.27135467529297,61,16,0.5883977900552486,0.422600980091494,0.499479960019399,ok
sample_2798,75,69.62871089836743,5.307536306672774,0.6437703580474614,0.4866847867721347,-12.877403259277344,23,5,0.5066666666666667,0.4297625893854159,0.5524534947365894,ok
sample_2799,285,94.38377706975896,2.74846409332554,0.4939876498109559,0.5574582332188176,-55.77346420288086,18,27,0.5578947368421052,0.5286211017536107,0.5849620907094881,ok
sample_2800,253,69.62799652781062,4.093364348049964,0.40259259780098156,0.5393554281958504,-47.57593536376953,14,19,0.5177865612648221,0.4983444809187317,0.5812166224182189,ok
sample_2801,239,47.00572919360611,11.025512674194717,0.1627667749010927,0.6250859540474014,-29.39424705505371,29,40,0.4309623430962343,0.557238227576321,0.6843662440013637,ok
sample_2802,386,94.98906502639721,2.3787838716837633,0.4465850042440926,0.5007929214895094,-88.08243560791016,28,21,0.5777202072538861,0.47295128596981,0.5263762711124348,ok
sample_2803,238,70.26728106965398,4.107211534664046,0.5177378276521037,0.7083396525586444,-20.66428565979004,19,28,0.47478991596638653,0.6570531565819283,0.7609784977839736,ok
sample_2804,334,77.18573856260029,7.87177367679246,0.5347577531469864,0.44720257137878444,-85.20292663574219,18,14,0.5778443113772455,0.4331099373467857,0.4672185916853026,ok
sample_2805,383,59.3409653910838,5.4591828122028625,0.3101040048293472,0.47008924837891003,-83.08453369140625,37,23,0.5639686684073107,0.42069700427894513,0.5221887185012911,ok
sample_2806,159,52.958674409253256,6.159334659748273,0.40779278755321346,0.7481227503033957,-8.678404808044434,11,47,0.3018867924528302,0.6538160900507664,0.8409500440243125,ok
sample_2807,180,56.03235821814528,4.782573671979619,0.23359484266707087,0.5656507115291777,-32.34782791137695,16,14,0.5666666666666667,0.5229769338931398,0.6063317887169822,ok
sample_2808,253,76.52225422199756,3.029073909616968,0.6847125643389641,0.7050179696033426,-16.49972915649414,23,36,0.26877470355731226,0.6449477579146083,0.7619384209520713,ok
sample_2809,335,94.99999927524479,3.719931088312491,0.5345465397751231,0.46971617944615524,-74.22785186767578,34,18,0.5283582089552239,0.44608963491210984,0.49547843275452036,ok
sample_2810,135,90.8309947819768,2.927347162484904,0.38331174806422935,0.5252111208486322,-44.949462890625,20,22,0.562962962962963,0.5018642472924406,0.5478313874921598,ok
sample_2811,253,76.34432324522649,5.089312955981143,0.5951426236493118,0.4779111380489564,-57.418968200683594,16,10,0.5928853754940712,0.4403576898336343,0.5217849968328195,ok
sample_2812,306,55.34336272690553,4.331462625489384,0.19501393939728828,0.47183350652893236,-73.80399322509766,26,17,0.5326797385620915,0.4367881683040274,0.5039431094925487,ok
sample_2813,271,83.95706117161028,4.738248193025271,0.5671781005911357,0.4737643208355142,-62.20269012451172,22,19,0.5498154981549815,0.44766309170692353,0.504047233188592,ok
sample_2814,232,32.63244506020404,0.791789692890694,0.9528588367624402,0.5313069461213614,-56.70523452758789,30,47,0.603448275862069,0.4898158257834214,0.5635101707884747,ok
sample_2815,267,56.672513911975116,6.378270487632792,0.269702890681285,0.45680423599964043,-75.4826889038086,23,21,0.5617977528089888,0.40626299446895514,0.5115810653917066,ok
sample_2816,160,45.01528354081213,6.32071328207618,0.2086640017465058,0.6431944813638871,-22.311630249023438,31,16,0.575,0.5777799692743655,0.6937295954020299,ok
sample_2817,63,94.99999923466909,3.8573201919688858,0.2950544985933682,0.27414129070729354,-26.04156494140625,24,3,0.6190476190476191,0.2623400928412582,0.28691124301599097,ok
sample_2818,278,87.20321178615643,2.8110331274607834,0.6372817120921559,0.5072701891113932,-51.74404525756836,28,13,0.46402877697841727,0.4639440840591429,0.548736575527733,ok
sample_2819,292,75.05508658804223,5.76254298628772,0.584358896616864,0.4843491347780023,-63.38379669189453,36,21,0.547945205479452,0.45061720189484317,0.5261692219088853,ok
sample_2820,142,46.4102196446023,6.687673630278224,0.30002230200813995,0.8335940332976022,-4.341461658477783,10,38,0.352112676056338,0.7382120217640001,0.9112117852195967,ok
sample_2821,254,45.022348454863874,7.278027111246575,0.12612093025262439,0.6236836059691054,-46.20297622680664,24,40,0.5393700787401575,0.5794745827909968,0.6568175577929052,ok
sample_2822,275,58.33721891458569,4.930449346212994,0.16407000966460522,0.4637842575799603,-79.11453247070312,25,14,0.5745454545454546,0.436552651059204,0.49111204858676005,ok
sample_2823,323,82.86517599962896,4.48811253789095,0.5794791767961212,0.47249100846399567,-77.94253540039062,30,14,0.5479876160990712,0.44218846123714545,0.5066111846945276,ok
sample_2824,230,50.404939470763544,3.599891250805218,0.14764753678616227,0.4441238596556089,-67.52445983886719,25,8,0.6173913043478261,0.41747945092675154,0.46627685856682405,ok
sample_2825,307,50.04301757910595,9.981086895209014,0.19566869331242343,0.5381574873827605,-53.20721435546875,33,11,0.48859934853420195,0.47450361523659496,0.6064278171107564,ok
sample_2826,235,52.20712414640275,8.440545923013756,0.3494064179691846,0.7029683147640018,-17.716176986694336,24,44,0.3404255319148936,0.6095078920461969,0.8038232670575651,ok
sample_2827,302,52.01079985672189,6.41103104050374,0.15863128873122945,0.4743064588622065,-70.54472351074219,32,18,0.5463576158940397,0.4350608741264002,0.5122561691327636,ok
sample_2828,264,53.02185324028198,6.29522539702646,0.21562620179306968,0.4090997034613719,-89.81661987304688,25,10,0.625,0.35900248033958515,0.458899573366087,ok
sample_2829,375,93.3251280012897,3.4083020529722226,0.5829689140912914,0.5057913486120073,-79.57592010498047,25,29,0.568,0.47654904979359963,0.5359452025768595,ok
sample_2830,99,81.37342472408285,3.247383754169315,0.6405224628860393,0.49500256875268334,-22.606731414794922,10,7,0.5656565656565656,0.44717776735881554,0.541995651247248,ok
sample_2831,253,84.69417389095018,4.455406256444617,0.5733148650369888,0.4945905028096729,-56.847312927246094,27,16,0.5652173913043478,0.4664789210119355,0.5261743705471558,ok
sample_2832,331,58.624795559565904,4.155040344706454,0.3010873357760068,0.5393390689496469,-51.848140716552734,26,27,0.4984894259818731,0.49195362813357385,0.583864570457504,ok
sample_2833,393,80.5985334333937,3.7199380140896596,0.6213206187713936,0.4537944943475058,-86.37631225585938,29,14,0.5318066157760815,0.4099677184153812,0.4991339209166002,ok
sample_2834,172,85.44377000449907,3.4978593710697568,0.6087839417149882,0.6188276207713024,-19.8299503326416,9,29,0.38953488372093026,0.5795769634876976,0.6588335084756288,ok
sample_2835,284,76.65790610877771,5.0088289255610015,0.5955265418926066,0.41848083553198673,-58.19407653808594,30,10,0.4753521126760563,0.3809723891377945,0.46205460794073205,ok
sample_2836,401,15.36487549353482,2.337035774224471,0.5636506811043538,0.4981069084429686,-89.36199951171875,37,27,0.5610972568578554,0.47559925497133776,0.5133685579312365,ok
sample_2837,314,85.29810247395206,3.954257285655749,0.588468481806814,0.473451754031957,-68.10222625732422,48,17,0.535031847133758,0.44055237657559204,0.5085415146000297,ok
sample_2838,247,45.27594968965569,7.4084237863127,0.14800695524083873,0.5513336971470303,-37.99333190917969,33,12,0.42105263157894735,0.49927230638094494,0.5920945070540776,ok
sample_2839,232,75.68477068758712,3.0338933805049018,0.6899590790585691,0.7009795354318394,-19.25208282470703,19,51,0.3793103448275862,0.6392601629547219,0.7589560389957476,ok
sample_2840,254,59.180627450618886,4.468719672446189,0.43413572421232827,0.6049254742261357,-23.332523345947266,41,19,0.3661417322834646,0.5366127330855551,0.6709542769636189,ok
sample_2841,167,49.63922399085647,6.146724665595188,0.47527795055728395,0.6794674924006906,-10.706254959106445,16,15,0.31736526946107785,0.5513886828586643,0.7944161380523845,ok
sample_2842,253,78.01474192286143,4.741872735743382,0.5965373080793079,0.4612487067662152,-49.8894157409668,30,9,0.4901185770750988,0.4237105133748863,0.5041746597482593,ok
sample_2843,239,55.43166507950704,6.8074799176131995,0.2422856646656269,0.4765065743551056,-58.81609344482422,36,26,0.6108786610878661,0.427109519940601,0.5304870472632625,ok
sample_2844,323,65.09553991624432,3.041608725695435,0.36266164782667754,0.5171291439708919,-66.3514175415039,46,11,0.5696594427244582,0.4747014723378085,0.555359247810818,ok
sample_2845,268,69.671645854962,4.997775893394487,0.6535261821109951,0.5152906494716855,-44.516597747802734,21,32,0.4291044776119403,0.4549069232949442,0.5824997805815644,ok
sample_2846,309,76.76791013646404,4.163822118106586,0.6253896776910352,0.5125256240714712,-53.63904571533203,23,31,0.4886731391585761,0.46529567938272054,0.562751900095566,ok
sample_2847,385,82.43677972860208,4.450357377746564,0.5832463961125837,0.4723049234300057,-86.6972427368164,25,27,0.5454545454545454,0.44034081742592535,0.5081125208809659,ok
sample_2848,352,89.96465281693867,4.062433706525164,0.5684610190397046,0.5058149073823085,-73.15814971923828,20,20,0.5795454545454546,0.48002078205410514,0.5340906013227766,ok
sample_2849,376,75.40548575053826,5.552913022267442,0.5877886275465569,0.4864789818127058,-80.0018081665039,34,14,0.5611702127659575,0.451290476393564,0.529144484468365,ok
sample_2850,334,80.76264739512781,3.874617640416943,0.6138467750163132,0.44160310322216284,-79.77670288085938,35,7,0.5389221556886228,0.3999324097134504,0.48574331363709444,ok
sample_2851,314,83.05266751294477,2.052644985874841,0.7157669500368387,0.5203733316675655,-49.99934387207031,22,13,0.49363057324840764,0.4663074586924651,0.5680482578479488,ok
sample_2852,253,73.68337410990604,4.67222751152336,0.3685457598412878,0.4819039243570824,-64.01874542236328,26,14,0.5849802371541502,0.45309672579170074,0.5138013463621822,ok
sample_2853,253,69.15623796746075,4.793271082009279,0.29589867597115405,0.48079491981319905,-53.1129150390625,30,20,0.5770750988142292,0.4521823434787527,0.512149142947567,ok
sample_2854,320,59.29433097945781,5.350181704377868,0.21140896283758143,0.4539917692799678,-86.06784057617188,34,12,0.58125,0.4203631672488702,0.48939364139076286,ok
sample_2855,337,48.84444356575422,9.665104410328121,0.1147083952259561,0.4943191049506617,-60.293128967285156,23,12,0.5103857566765578,0.4538227743040135,0.5333351084874914,ok
sample_2856,235,94.99733663644537,1.152093680204641,0.44356871845888357,0.5449426990393728,-63.0969123840332,31,47,0.6808510638297872,0.5214414334797559,0.5644784690797373,ok
sample_2857,219,70.62760000945194,6.641747900022738,0.5958183562259062,0.48184003142220583,-40.25281524658203,25,26,0.5159817351598174,0.443620132693306,0.5323531578549977,ok
sample_2858,407,83.69575041659016,3.5523699251141587,0.6128286615701533,0.485108770696662,-88.76518249511719,35,15,0.542997542997543,0.44487156171195197,0.5260981433255173,ok
sample_2859,273,71.00978273443695,2.7224644563377782,0.3753485743544151,0.5196952370135498,-46.610382080078125,37,23,0.48717948717948717,0.48254433906700256,0.5529851403122523,ok
sample_2860,344,91.06400406217388,3.1638443398779406,0.6022957890847551,0.5053651860083952,-76.07937622070312,25,29,0.5552325581395349,0.4704248128381272,0.5403256565258986,ok
sample_2861,71,45.89718122687773,5.425646960489708,0.1340989240249198,0.5137611205031075,-13.48910140991211,14,9,0.6056338028169014,0.47708834130342187,0.5428773107884153,ok
sample_2862,64,82.39964528751686,1.5589194610413644,0.7685446681906831,0.5148323553660008,-10.214432716369629,14,24,0.359375,0.4618285557546673,0.5598493440020869,ok
sample_2863,253,94.99999999999982,3.5877107354410924,0.3597072172521789,0.46346518584268126,-64.13760375976562,22,11,0.6047430830039525,0.44734947188867785,0.48048670447692526,ok
sample_2864,247,73.41154412686667,3.3408920629620598,0.5571437378858097,0.5846453581727272,-36.63996124267578,19,38,0.42105263157894735,0.5325301330975906,0.6350183975765984,ok
sample_2865,255,89.26805391820925,0.9990967075481159,0.3434748450010913,0.4897051085199689,-70.10125732421875,13,11,0.5843137254901961,0.4728539176448485,0.503645786474537,ok
sample_2866,362,59.07302354036298,5.811895121709499,0.31275169093750377,0.47364365509885914,-71.74689483642578,30,18,0.5469613259668509,0.42316623258601477,0.5281423180122917,ok
sample_2867,314,94.99998999605474,3.7221946036059594,0.5275628757749966,0.45824803931401736,-74.72593688964844,24,11,0.554140127388535,0.4360424448231873,0.48218209554241404,ok
sample_2868,211,85.21879526819667,3.196150643557225,0.623322242672989,0.6544119306008355,-32.249755859375,14,50,0.4976303317535545,0.6125290674594951,0.695530257994741,ok
sample_2869,348,87.50597981357639,2.3972340351142285,0.49913125834406197,0.4924106155952033,-73.84435272216797,27,21,0.5747126436781609,0.4571462303850866,0.5245470563332834,ok
sample_2870,253,35.52457303617216,0.49307030636180244,0.6126684010252843,0.4164461021401238,-82.9397201538086,23,8,0.6719367588932806,0.39961635621416686,0.4307878355126976,ok
sample_2871,254,55.93376876416186,6.451772022022679,0.2592187596387031,0.5010870216223761,-52.138153076171875,27,10,0.5511811023622047,0.45011615584468184,0.5558013228290543,ok
sample_2872,246,48.1040050620615,6.234593920397673,0.2435251833837364,0.6823755082374797,-24.001359939575195,38,28,0.508130081300813,0.6124078635949892,0.7425714364343371,ok
sample_2873,26,84.39177232645626,4.092790407811789,0.5878902146189412,0.6099207293139605,-3.4093894958496094,5,9,0.5384615384615384,0.5765751413680715,0.6460348476953272,ok
sample_2874,283,78.98345809427542,5.987555897459349,0.5570858066283899,0.4112923750728972,-74.8946533203125,46,8,0.5335689045936396,0.3886068931975339,0.44059941143680575,ok
sample_2875,276,68.58964279478987,5.8377480095680365,0.6381938707748156,0.4350109250877712,-65.66533660888672,27,12,0.463768115942029,0.3795316553885397,0.5015988872841654,ok
sample_2876,274,80.89668002454758,6.936157558322899,0.5355508025365887,0.4574758113308999,-59.785221099853516,23,15,0.5401459854014599,0.44255553124033076,0.47740783768181266,ok
sample_2877,338,80.02894269171554,4.322589615324197,0.5989960553856261,0.5008373274414154,-71.11056518554688,22,17,0.5562130177514792,0.4631015812982027,0.541957049197934,ok
sample_2878,158,61.213357115551275,3.511744041206092,0.3048328430977123,0.6637489336540324,-24.943626403808594,14,19,0.5063291139240507,0.6221211720528924,0.7017032560098128,ok
sample_2879,405,79.49758673775877,4.702792836987724,0.5889810332683425,0.4756092883491995,-85.59300994873047,39,21,0.5456790123456791,0.4410292911446706,0.5148879313311854,ok
sample_2880,253,57.515649390473165,7.5207783769056675,0.21073368367036732,0.4924150753878737,-53.600868225097656,39,14,0.5375494071146245,0.4560956310555273,0.536560032665894,ok
sample_2881,254,68.61084967831292,2.3520811537274695,0.7981547855200453,0.6890622044848781,-19.179393768310547,18,48,0.25984251968503935,0.6097827965623746,0.757487318878513,ok
sample_2882,394,85.57119858315875,3.9120289386150104,0.5894312218585644,0.45136846267208425,-86.39767456054688,44,11,0.5583756345177665,0.41821816413446045,0.48681547937363,ok
sample_2883,253,53.131792206727845,6.767125990430398,0.13727756060331214,0.48540265255320464,-62.03199005126953,24,10,0.5731225296442688,0.4528779327368114,0.5185122926423728,ok
sample_2884,256,88.59165111642287,4.007989144774983,0.5001973389866183,0.45982239866219765,-63.16902160644531,32,20,0.53125,0.4358691062493707,0.4856248665923637,ok
sample_2885,254,50.22310954291041,4.5246983202223445,0.13771787598298785,0.5022991120057122,-59.08455276489258,15,13,0.5748031496062992,0.4725510402573132,0.5277218191745536,ok
sample_2886,206,75.60067137133417,4.350724212360563,0.6253486004367557,0.5546571012442292,-43.204383850097656,16,30,0.470873786407767,0.5074310391875719,0.6060849090105959,ok
sample_2887,403,65.0812803109555,5.856278263708999,0.31410395429104665,0.4791377303509597,-88.88314819335938,36,13,0.5632754342431762,0.4449782862685499,0.5192651483315884,ok
sample_2888,355,63.197307406860986,5.689699600328371,0.31013879055228255,0.486107338893162,-77.39824676513672,34,15,0.5746478873239437,0.44722206980310153,0.5298793534559424,ok
sample_2889,406,44.776930210897774,7.579696500482315,0.10593949574599448,0.4917130098448172,-84.11424255371094,36,11,0.5566502463054187,0.45330619211118633,0.5203704534446917,ok
sample_2890,234,94.99999916420975,3.4480949355711403,0.4979540883284451,0.4224255980506262,-72.46717834472656,41,10,0.6068376068376068,0.39911328827235887,0.4465156731614297,ok
sample_2891,220,93.12672235877135,1.3981602373889261,0.3633656635591594,0.5362961922717863,-46.362457275390625,16,13,0.5363636363636364,0.5147267983863008,0.5546503765959621,ok
sample_2892,283,44.80943050833531,5.874254881908871,0.08933851798791159,0.4961137898491707,-58.468231201171875,28,10,0.5159010600706714,0.4697199541646919,0.5171149315663568,ok
sample_2893,262,90.6317300556932,2.547748685212156,0.6403207760626526,0.5104203917100025,-49.570491790771484,25,17,0.4732824427480916,0.46838136168850314,0.5495646600903372,ok
sample_2894,249,40.94168246791729,5.675981457375384,0.026080996842300364,0.9848901675680954,0.0,0,249,0.4819277108433735,0.9774060470531212,0.9899797008605898,ok
sample_2895,257,74.9618182903131,5.815172881239303,0.5834072270876747,0.49054405365942966,-53.592552185058594,26,19,0.5019455252918288,0.4574003268602362,0.5320138268967343,ok
sample_2896,202,78.02232683642147,2.9182843396883658,0.6804892842346986,0.606468408393353,-27.428295135498047,15,29,0.45544554455445546,0.5487896731757776,0.6604280218138656,ok
sample_2897,398,84.20325739153311,4.249539971892159,0.5821173724086368,0.444764716524259,-94.67062377929688,51,13,0.5979899497487438,0.41380153984342266,0.47896010563105035,ok
sample_2898,319,94.99999999864812,2.7389008490069817,0.37122942809755316,0.48504557092547235,-72.61639404296875,26,9,0.5109717868338558,0.46319466644180146,0.5063499380996148,ok
sample_2899,250,77.53744861472961,4.154110496045282,0.6203263103069804,0.5913335476481673,-35.92305374145508,23,32,0.456,0.5459922655888843,0.639434403604588,ok
sample_2900,233,94.99997965406202,3.235294067984237,0.25349185457348533,0.4849472699494946,-55.2936897277832,33,21,0.6137339055793991,0.4720785191000013,0.4980045234081717,ok
sample_2901,271,54.32765336449963,6.312087490946631,0.24435796262068854,0.5105746210408324,-52.49300765991211,16,19,0.4944649446494465,0.45769199425479745,0.5646714480762715,ok
sample_2902,274,51.52734489745325,4.39412808008845,0.18797404875199575,0.5549895048317116,-41.70421600341797,22,25,0.43795620437956206,0.516507610826695,0.5880826895976419,ok
sample_2903,249,64.05994291137176,3.9373379885307336,0.3071962674183265,0.49441726526475577,-52.92521667480469,25,17,0.570281124497992,0.45527616499397744,0.5323887401012383,ok
sample_2904,274,55.441477506739744,5.054717564366542,0.18496571160226705,0.8685791761827456,-6.422155857086182,19,151,0.3175182481751825,0.8332140324156506,0.9025883760483572,ok
sample_2905,404,45.759914757291256,9.539411092253607,0.06742313456431581,0.5139089852611733,-90.0863037109375,68,14,0.5915841584158416,0.48609751679195135,0.5349531436336386,ok
sample_2906,422,92.45998303063132,1.7678171025578855,0.4979588268608467,0.4773948725622594,-90.95954895019531,30,14,0.5687203791469194,0.4454163437369144,0.505551550224935,ok
sample_2907,340,80.10495299999222,4.328685995132159,0.5987621486111279,0.5041550979067204,-68.90426635742188,16,18,0.5205882352941177,0.4665893107684073,0.545405361678094,ok
sample_2908,284,50.01242069947732,3.834266685655629,0.262411317914164,0.5045611564384521,-60.51190948486328,27,21,0.5492957746478874,0.45449125996449297,0.5467438458212043,ok
sample_2909,72,81.36874452522267,4.199826070729854,0.5969547317997352,0.47022218971655955,-15.579879760742188,14,6,0.5416666666666666,0.43371040745600303,0.5099709216088752,ok
sample_2910,79,69.5588949673766,4.771028517460394,0.6657575338763291,0.45988438274256893,-12.346240043640137,25,10,0.35443037974683544,0.3950251561098996,0.5311812935294593,ok
sample_2911,404,16.24171020278992,2.5724357141913337,0.5601538469363685,0.47034820440025854,-97.9474868774414,28,18,0.5618811881188119,0.4475421675077669,0.4860832521911496,ok
sample_2912,251,55.783220816213976,4.025546413037154,0.5359668354564021,0.7381107198897293,-12.034202575683594,17,54,0.2151394422310757,0.6467249193143174,0.821066863555556,ok
sample_2913,240,74.23943222126289,2.7706008201742858,0.7183845649731017,0.6944077047754226,-21.867794036865234,24,30,0.37916666666666665,0.6277029396442749,0.7554222091472961,ok
sample_2914,335,55.6682087824443,7.859059260044624,0.16040656315752216,0.44706821806626573,-74.99761962890625,59,12,0.5671641791044776,0.41505037402998923,0.48522838067575796,ok
sample_2915,95,50.09236526181834,6.170357374715072,0.3144178800302493,0.5163195120668059,-18.65096664428711,31,10,0.5263157894736842,0.4329919784170814,0.592298035049656,ok
sample_2916,399,77.13448201111976,4.880162412966745,0.596071663628235,0.4613601504620812,-87.0211410522461,27,14,0.5413533834586466,0.4241739509758451,0.5042242468666507,ok
sample_2917,391,89.81254042952877,3.6439968854432325,0.5845243356344159,0.45733608690820376,-94.04351043701172,41,12,0.5728900255754475,0.42669125414837034,0.4895470987284886,ok
sample_2918,70,60.86153349767019,6.503654124289094,0.38108264716616075,0.47623997161361475,-18.022287368774414,12,7,0.5285714285714286,0.4232033221307586,0.5387709273430941,ok
sample_2919,386,57.858707457526506,4.170007264378417,0.18533890588633745,0.47553071339587055,-84.02386474609375,36,10,0.5699481865284974,0.4454739727614652,0.503503919209998,ok
sample_2920,385,92.68924970869983,3.1513310782642616,0.5969002281134554,0.4874095721186063,-84.66120147705078,27,16,0.535064935064935,0.4544974832865396,0.5203161670954978,ok
sample_2921,240,72.27127338580313,3.188524288084963,0.7109934836920891,0.6591964079829248,-23.5107479095459,16,24,0.30416666666666664,0.5890896972137745,0.7258114710957643,ok
sample_2922,253,48.32249361549673,7.067885102939985,0.2081510450328296,0.5567487082305859,-42.473506927490234,18,33,0.4743083003952569,0.4921338716492375,0.6126932784913302,ok
sample_2923,374,59.93519582403719,4.157897144111036,0.25146198660808944,0.5202043606356044,-75.98206329345703,35,18,0.553475935828877,0.48244142548808394,0.5560332621835155,ok
sample_2924,404,80.88306039137271,5.043585373269241,0.5715142991476893,0.48359464317793793,-94.50729370117188,20,14,0.5594059405940595,0.45559879480836657,0.5165413502735365,ok
sample_2925,385,80.1871917057246,5.716103905669391,0.5582900366333361,0.4932457929285546,-82.41744232177734,17,20,0.5402597402597402,0.4697438613377328,0.5222614558993787,ok
sample_2926,236,56.8176615280438,0.6419987864665558,0.9915704467939568,0.5281992054064334,-43.038917541503906,23,49,0.4745762711864407,0.4929580535084911,0.5567169068476667,ok
